url;title;authors;abstract;subject
https://arxiv.org/abs/1111.0777;Generalised Elliptic Functions; Matthew England,  Chris Athorne;  We consider multiply periodic functions, sometimes called Abelian functions, defined with respect to the period matrices associated with classes of algebraic curves. We realise them as generalisations of the Weierstras P-function using two different approaches. These functions arise naturally as solutions to some of the important equations of mathematical physics and their differential equations, addition formulae, and applications have all been recent topics of study. The first approach discussed sees the functions defined as logarithmic derivatives of the sigma-function, a modified Riemann theta-function. We can make use of known properties of the sigma function to derive power series expansions and in turn the properties mentioned above. This approach has been extended to a wide range of non hyperelliptic and higher genus curves and an overview of recent results is given. The second approach defines the functions algebraically, after first modifying the curve into its equivariant form. This approach allows the use of representation theory to derive a range of results at lower computational cost. We discuss the development of this theory for hyperelliptic curves and how it may be extended in the future. ;"Mathematical Physics (math-ph); Algebraic Geometry (math.AG); Representation Theory (math.RT)"
https://arxiv.org/abs/1111.0787;On the energy-momentum spectrum of a homogeneous Fermi gas; Jan Dereziński,  Krzysztof A. Meissner,  Marcin Napiórkowski;  We consider translation invariant quantum systems in thermodynamic limit. We argue that their energy-momentum spectra should have shapes consistent with effective models involving quasiparticles. Our main example is second quantized homogeneous interacting Fermi gas in a large cubic box with periodic boundary conditions, at zero temperature. We expect that its energy-momentum spectrum has a positive energy gap and a positive critical velocity. ;Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.0827;A Study about the Supersymmetry in the context of Quantum Mechanics; Fabricio Marques;  In this work we present an introduction to Supersymmetry in the context of 1-dimensional Quantum Mechanics. For that purpose we develop the concept of hamiltonians factorization using the simple harmonic oscillator as an example, we introduce the supersymmetric oscilator and, next, we generalize these concepts to introduce the fundamentals of Supersymmetric Quantum Mechanics. We also discuss useful tools to solve problems in Quantum Mechanics which are intrinsecally related to Supersymmetry as hierarchy of hamiltonians and shape invariance. We present two approximation methods which will be specially useful: the well known Variational Method and the Logarithmic Perturbation Theory, the latter being closely related to the concepts of superpotentials and hierarchy of hamiltonians. Finally, we present problems related to superpotentials which are monomials in even powers of the x coordinate multiplied by the sign function epsilon(x), which seems to be a new class of problems in Supersymmetric Quantum Mechanics. ;Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.0861;Invariant-based approach to symmetry class detection; Nicolas Auffray (MSME),  Boris Kolev (LATP),  Michel Petitot (LIFL);  In this paper, the problem of the identification of the symmetry class of a given tensor is asked. Contrary to classical approaches which are based on the spectral properties of the linear operator describing the elasticity, our setting is based on the invariants of the irreducible tensors appearing in the harmonic decomposition of the elasticity tensor [Forte-Vianello, 1996]. To that aim we first introduce a geometrical description of the space of elasticity tensors. This framework is used to derive invariant-based conditions that characterize symmetry classes. For low order symmetry classes, such conditions are given on a triplet of quadratic forms extracted from the harmonic decomposition of the elasticity tensor $C$, meanwhile for higher-order classes conditions are provided in terms of elements of $H^{4}$, the higher irreducible space in the decomposition of $C$. Proceeding in such a way some well known conditions appearing in the Mehrabadi-Cowin theorem for the existence of a symmetry plane are retrieved, and a set of algebraic relations on polynomial invariants characterizing the orthotropic, trigonal, tetragonal, transverse isotropic and cubic symmetry classes are provided. Using a genericity assumption on the elasticity tensor under study, an algorithm to identify the symmetry class of a large set of tensors is finally provided. ;"Mathematical Physics (math-ph); Classical Physics (physics.class-ph)"
https://arxiv.org/abs/1111.0886;Formalism of operators for Laguerre-Gauss modes; A. L. F. da Silva,  A. T. B. Celeste,  M. Pazetti,  C. E. F. Lopes;  In this work apply the algebra of operators of quantum mechanics in the Helmholtz wave equation in cylindrical coordinates in paraxial approximation to describe the raising and lowering operators for the Laguerre-Gauss modes. ;Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.1005;On detection of quasiclassical states; Michał Oszmaniec,  Marek Kuś;  We give a criterion of classicality for mixed states in terms of expectation values of a quantum observable. Using group representation theory we identify all cases when the criterion can be computed exactly in terms of the spectrum of a single operator. ;"Mathematical Physics (math-ph); Quantum Physics (quant-ph)"
https://arxiv.org/abs/1111.1050;Unified derivation of exact solutions for a class of quasi-exactly  solvable models; Davids Agboola,  Yao-Zhong Zhang;  We present a unified treatment of exact solutions for a class of four quantum mechanical models, namely the singular anharmonic potential, the generalized quantum isotonic oscillator, the soft-core Coulomb potential, and the non-polynomially modified oscillator. We show that all four cases are reducible to the same basic ordinary differential equation, which is quasi-exactly solvable. A systematic and closed form solution to the basic equation is obtained via the Bethe ansatz method. Using the result, general exact expressions for the energies and the allowed potential parameters are given explicitly for each of the four cases in terms of the roots of a set of algebraic equations. A hidden $sl(2)$ algebraic structure is also discovered in these models. ;"Mathematical Physics (math-ph); Exactly Solvable and Integrable Systems (nlin.SI); Quantum Physics (quant-ph)"
https://arxiv.org/abs/1111.1159;Geometric spectral inversion for singular potentials; Richard L. Hall,  Wolfgang Lucha;  The function E = F(v) expresses the dependence of a discrete eigenvalue E of the Schroedinger Hamiltonian H = -\Delta + vf(r) on the coupling parameter v. We use envelope theory to generate a functional sequence \{f^{[k]}(r)\} to reconstruct f(r) from F(v) starting from a seed potential f^{[0]}(r). In the power-law or log cases the inversion can be effected analytically and is complete in just two steps. In other cases convergence is observed numerically. To provide concrete illustrations of the inversion method it is first applied to the Hulth\'en potential, and it is then used to invert spectral data generated by singular potentials with shapes of the form f(r) = -a/r + b\sgn(q)r^q and f(r) = -a/r + b\ln(r), a, b > 0. For the class of attractive central potentials with shapes f(r) = g(r)/r, with g(0)< 0 and g'(r)\ge 0, we prove that the ground-state energy curve F(v) determines f(r) uniquely. ;"Mathematical Physics (math-ph); High Energy Physics - Theory (hep-th); Quantum Physics (quant-ph)"
https://arxiv.org/abs/1111.1213;Simple models exhibiting spontaneous symmetry breakdown in classical and  non-relativistic quantum mechanics; R. Munoz,  A. Garcia-Quiroz,  Ernesto Lopez-Chavez,  Encarnacion Salinas-Hernandez;  First, the properties of a classical model of spontaneous symmetry breakdown are analyzed. Then, the pros and cons of some pedagogical non-relativistic quantum-mechanical models, also used to illustrate spontaneous symmetry breakdown, are discussed. Finally, a simple quantum-mechanical toy model (a spinor on the line, with a spin-dependent interaction) is presented, that exhibits the spontaneous breaking of an internal symmetry. ;"Mathematical Physics (math-ph); High Energy Physics - Theory (hep-th)"
https://arxiv.org/abs/1111.1245;Some Results for the Primitive Equations with Physical Boundary  Conditions; Lawrence Christopher Evans,  Robert Gastler;  In this paper we consider the (simplified) 3-dimensional primitive equations with \emph{physical boundary conditions}. We show that the equations with constant forcing have a bounded absorbing ball in the $H^1$-norm and that a solution to the unforced equations has its $H^1$-norm decay to 0. From this, we argue that there exists an invariant measure (on $H^1$) for the equations under random kick-forcing. ;"Mathematical Physics (math-ph); Dynamical Systems (math.DS)"
https://arxiv.org/abs/1111.1265;Saturated-Unsaturated flow in a Compressible Leaky-unconfined Aquifer; Phoolendra K. Mishra,  Velimir V. Vessilinov,  Kristopher L. Kuhlman;  An analytical solution is developed for three-dimensional flow towards a partially penetrating large-diameter well in an unconfined aquifer bounded below by an aquitard of finite or semi-infinite extent. The analytical solution is derived using Laplace and Hankel transforms, then inverted numerically. Existing solutions for flow in leaky unconfined aquifers neglect the unsaturated zone following an assumption of instantaneous drainage assumption due to Neuman [1972]. We extend the theory of leakage in unconfined aquifers by (1) including water flow and storage in the unsaturated zone above the water table, and (2) allowing the finite-diameter pumping well to partially penetrate the aquifer. The investigation of model-predicted results shows that leakage from an underlying aquitard leads to significant departure from the unconfined solution without leakage. The investigation of dimensionless time-drawdown relationships shows that the aquitard drawdown also depends on unsaturated zone properties and the pumping-well wellbore storage effects. ;"Mathematical Physics (math-ph); Fluid Dynamics (physics.flu-dyn)"
https://arxiv.org/abs/1111.1350;Spectral density asymptotics for Gaussian and Laguerre $β$-ensembles  in the exponentially small region; Peter J. Forrester;  The first two terms in the large $N$ asymptotic expansion of the $\beta$ moment of the characteristic polynomial for the Gaussian and Laguerre $\beta$-ensembles are calculated. This is used to compute the asymptotic expansion of the spectral density in these ensembles, in the exponentially small region outside the leading support, up to terms $o(1)$ . The leading form of the right tail of the distribution of the largest eigenvalue is given by the density in this regime. It is demonstrated that there is a scaling from this, to the right tail asymptotics for the distribution of the largest eigenvalue at the soft edge. ;Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.1377;Symmetries, Integrability and Exact Solutions for Nonlinear Systems; Rodica Cimpoiasu,  Radu Constantinescu;  The paper intends to offer a general overview on what the concept of integrability means for a nonlinear dynamical system and how the symmetry method can be applied for approaching it. After a general part where key problems as direct and indirect symmetry method or optimal system of solutions are tackled out, in the second part of the lecture two concrete models of nonlinear dynamical systems are effectively studied in order to illustrate how the procedure is working out. The two models are the 2D Ricci flow model coming from the general relativity and the 2D convective-diffusion equation . Part of the results, especially concerning the optimal systems of solutions, are new ones. Keywords: Lie symmetries, invariants, similarity reduction. ;Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.1435;Tidal tensors in the description of gravity and electromagnetism;" Nicoleta Voicu (""Transilvania"" University of Brasov, Romania)";  In 2008-2009, F. Costa and C. Herdeiro proposed a new gravito-electromagnetic analogy, based on tidal tensors. We show that connections on the tangent bundle of the space-time manifold can help not only in finding a covnenient geometrization of their ideas, but also a common mathematical description of the main equations of gravity and electromagnetism. ;"Mathematical Physics (math-ph); General Relativity and Quantum Cosmology (gr-qc); Differential Geometry (math.DG)"
https://arxiv.org/abs/1111.1439;$λ$-symmetries and Jacobi Last Multiplier; M. C. Nucci,  D. Levi;  We show that $\lambda$-symmetries can be algorithmically obtained by using the Jacobi last multiplier. Several examples are provided. ;"Mathematical Physics (math-ph); Dynamical Systems (math.DS)"
https://arxiv.org/abs/1111.1456;Generalized evolutionary equations with imposed symmetries; Rodica Cimpoiasu,  Radu Constantinescu;"  The paper proposes an algorithm which could identify a general class of pdes describing dynamical systems with similar symmetries. The way that will be followed starts from a given group of symmetries, the determination of the invariants and, then, of the compatible equations of evolution. The algorithm will be exemplified by two classes of equations which describe the Fokker-Planck model and the ""backward"" Kolgomorov one. ";"Mathematical Physics (math-ph); Analysis of PDEs (math.AP)"
https://arxiv.org/abs/1111.1460;Curved String Topology and Tangential Fukaya Categories; Daniel Pomerleano;  Given a simply connected manifold M such that its cochain algebra, C^\star(M), is a pure Sullivan dga, this paper considers curved deformations of the algebra C_\star({\Omega}M) and consider when the category of curved modules over these algebras becomes fully dualizable. For simple manifolds, like products of spheres, we are able to give an explicit criterion for when the resulting category of curved modules is smooth, proper and CY and thus gives rise to a TQFT. We give Floer theoretic interpretations of these theories for projective spaces and their products, which involve defining a Fukaya category which counts holomorphic disks with prescribed tangencies to a divisor. ;"Mathematical Physics (math-ph); Category Theory (math.CT)"
https://arxiv.org/abs/1111.1463;Determinant and Weyl anomaly of Dirac operator: a holographic derivation; Rodrigo Aros,  Danilo E Diaz;"  We present a holographic formula relating functional determinants: the fermion determinant in the one-loop effective action of bulk spinors in an asymptotically locally AdS background, and the determinant of the two-point function of the dual operator at the conformal boundary. The formula originates from AdS/CFT heuristics that map a quantum contribution in the bulk partition function to a subleading large-N contribution in the boundary partition function. We use this holographic picture to address questions in spectral theory and conformal geometry. As an instance, we compute the type-A Weyl anomaly and the determinant of the iterated Dirac operator on round spheres, express the latter in terms of Barnes' multiple gamma function and gain insight into a conjecture by B\""ar and Schopka. ";"Mathematical Physics (math-ph); General Relativity and Quantum Cosmology (gr-qc); High Energy Physics - Theory (hep-th)"
https://arxiv.org/abs/1111.1487;SO(4) Re-revisited; Kazuyuki Fujii (Yokohama City University);  In this note an explicit expression of $\exp A\ (A\in so(4))$ is given in terms of the magic matrix by Makhlin. ;"Mathematical Physics (math-ph); Quantum Physics (quant-ph)"
https://arxiv.org/abs/1111.1505;Enhanced Wegner and Minami estimates and eigenvalue statistics of random  Anderson models at spectral edges; François Germinet (AGM),  Frédéric Klopp (IMJ);"  We consider the discrete Anderson model and prove enhanced Wegner and Minami estimates where the interval length is replaced by the IDS computed on the interval. We use these estimates to improve on the description of finite volume eigenvalues and eigenfunctions obtained in a previous paper. As a consequence of the improved description of eigenvalues and eigenfunctions, we revisit a number of results on the spectral statistics in the localized regime and extend their domain of validity, namely : - the local spectral statistics for the unfolded eigenvalues; - the local asymptotic ergodicity of the unfolded eigenvalues; In dimension 1, for the standard Anderson model, the improvement enables us to obtain the local spectral statistics at band edge, that is in the Lifshitz tail regime. In higher dimensions, this works for modified Anderson models. ";Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.1561;Inertial forces in the Navier-Stokes equation; Philipp Lohrmann;  We estimate the inertial force field in the 3d Euler/Navier-Stokes equation in function of |u|_\infty and |\nabla u |_\infty and provide an application to the well-posed problem ;"Mathematical Physics (math-ph); Analysis of PDEs (math.AP)"
https://arxiv.org/abs/1111.1583;Spinor particle. An indeterminacy in the motion of relativistic  dynamical systems with separately fixed mass and spin; Łukasz Bratek;  We give an argument that a broad class of geometric models of spinning relativistic particles with Casimir mass and spin being separately fixed parameters, have indeterminate worldline (while other spinning particles have definite worldline). This paradox suggests that for a consistent description of spinning particles something more general than a worldline concept should be used. As a particular case, we study at the Lagrangian level the Cauchy problem for a spinor particle and then, at the constrained Hamiltonian level, we generalize our result to other particles. ;"Mathematical Physics (math-ph); High Energy Physics - Theory (hep-th); Quantum Physics (quant-ph)"
https://arxiv.org/abs/1111.1602;On the general structure of mathematical models for physical systems; D. H. Delphenich;  It is proposed that the mathematical models for any physical systems that are based in first principles, such as conservation laws or balance principles, have some common elements, namely, a space of kinematical states, a space of dynamical states, a constitutive law that associates dynamical states with kinematical states, as well as a duality principle. The equations of motion or statics then come about from, on the one hand, specifying the integrability of the kinematical state, and on the other hand, specifying a statement that is dual to it for the dynamical states. Examples are given from various fundamental physical systems. ;"Mathematical Physics (math-ph); General Relativity and Quantum Cosmology (gr-qc)"
https://arxiv.org/abs/1111.1624;On the Magnetic Pekar Functional and the Existence of Bipolarons; Marcel Griesemer,  Fabian Hantsch,  David Wellig;  First, this paper proves the existence of a minimizer for the Pekar functional including a constant magnetic field and possibly some additional local fields that are energy reducing. Second, the existence of the aforementioned minimizer is used to establish the binding of polarons in the model of Pekar-Tomasevich including external fields. ;Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.1649;Moduli Spaces and Grassmannian; Jia-Ming Liou,  Albert Schwarz;  We calculate the homomorphism of the cohomology induced by the Krichever map of moduli spaces of curves into infinite-dimensional Grassmannian. This calculation can be used to compute the homology classes of cycles on moduli spaces of curves that are defined in terms of Weierstrass points. ;"Mathematical Physics (math-ph); Algebraic Geometry (math.AG); Algebraic Topology (math.AT)"
https://arxiv.org/abs/1111.1650;Index Theory and Adiabatic Limit in QFT; Jaroslaw Wawrzycki;"  The paper has the form of a proposal concerned with the relationship between the three mathematically rigorous approaches to quantum field theory: 1) local algebraic formulation of Haag, 2) Wightman formulation and 3) the perturbative formulation based on the microlocal renormalization method. In this project we investigate the relationship between 1) and 3) and utilize the known relationships between 1) and 2). The main goal of the proposal lies in obtaining obstructions for the existence of the adiabatic limit (confinement problem in the phenomenological standard model approach). We extend the method of deformation of D\""utsch and Fredenhagen (in the Bordeman-Waldmann sense) and apply Fedosov construction of the formal index -- an analog of the index for deformed symplectic manifolds, generalizing the Atiyah-Singer index. We present some first steps in realization of the proposal. ";"Mathematical Physics (math-ph); High Energy Physics - Theory (hep-th)"
https://arxiv.org/abs/1111.1671;Construction of wedge-local nets of observables through Longo-Witten  endomorphisms. II; Marcel Bischoff,  Yoh Tanimoto;  In the first part, we have constructed several families of interacting wedge-local nets of von Neumann algebras. In particular, there has been discovered a family of models based on the endomorphisms of the U(1)-current algebra of Longo-Witten. In this second part, we further investigate endomorphisms and interacting models. The key ingredient is the free massless fermionic net, which contains the U(1)-current net as the fixed point subnet with respect to the U(1) gauge action. Through the restriction to the subnet, we construct a new family of Longo-Witten endomorphisms on the U(1)-current net and accordingly interacting wedge-local nets in two-dimensional spacetime. The U(1)-current net admits the structure of particle numbers and the S-matrices of the models constructed here do mix the spaces with different particle numbers of the bosonic Fock space. ;"Mathematical Physics (math-ph); High Energy Physics - Theory (hep-th); Operator Algebras (math.OA)"
https://arxiv.org/abs/1111.1680;Spatially fractional-order viscoelasticity, non-locality and a new kind  of anisotropy; Andrzej Hanyga,  Malgorzata Seredynska;  Spatial non-locality of space-fractional viscoelastic equations of motion is studied. Relaxation effects are accounted for by replacing second-order time derivatives by lower-order fractional derivatives and their generalizations. It is shown that space-fractional equations of motion of an order strictly less than 2 allow for a new kind anisotropy, associated with angular dependence of non-local interactions between stress and strain at different material points. Constitutive equations of such viscoelastic media are determined. Explicit fundamental solutions of the Cauchy problem are constructed for some cases isotropic and anisotropic non-locality. ;"Mathematical Physics (math-ph); Other Condensed Matter (cond-mat.other)"
https://arxiv.org/abs/1111.1683;The scattering length at positive temperature; Benjamin Landon,  Robert Seiringer;  A positive temperature analogue of the scattering length of a potential $V$ can be defined via integrating the difference of the heat kernels of $-\Delta$ and $-\Delta + \frac 12 V$, with $\Delta$ the Laplacian. An upper bound on this quantity is a crucial input in the derivation of a bound on the critical temperature of a dilute Bose gas \cite{SU}. In \cite{SU} a bound was given in the case of finite range potentials and sufficiently low temperature. In this paper, we improve the bound and extend it to potentials of infinite range. ;"Mathematical Physics (math-ph); Spectral Theory (math.SP)"
https://arxiv.org/abs/1111.1806;Deformation Expression for Elements of Algebras (V) - Diagonal matrix  calculus and $*$-special functions -; Hideki Omori,  Yoshiaki Maeda,  Naoya Miyazaki,  Akira Yoshioka;  In this note, we are interested in the *-version of various special functions. Noting that many special functions are defined by integrals involving the exponential functions, we define *-special functions by similar integral formula replacing exponential functions by *-exponential functions. ;Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.1821;Hawking radiation as tunneling is non-Markovian: An  information-theoretic solution to the paradox of black hole information loss; Zeqian Chen;  We present an information-theoretic solution to the paradox of black hole information loss. ;"Mathematical Physics (math-ph); General Relativity and Quantum Cosmology (gr-qc); Quantum Physics (quant-ph)"
https://arxiv.org/abs/1111.1877;Complexified coherent states and quantum evolution with non-Hermitian  Hamiltonians; Eva-Maria Graefe,  Roman Schubert;"  The complex geometry underlying the Schr\""odinger dynamics of coherent states for non-Hermitian Hamiltonians is investigated. In particular two seemingly contradictory approaches are compared: (i) a complex WKB formalism, for which the centres of coherent states naturally evolve along complex trajectories, which leads to a class of complexified coherent states; (ii) the investigation of the dynamical equations for the real expectation values of position and momentum, for which an Ehrenfest theorem has been derived in a previous paper, yielding real but non-Hamiltonian classical dynamics on phase space for the real centres of coherent states. Both approaches become exact for quadratic Hamiltonians. The apparent contradiction is resolved building on an observation by Huber, Heller and Littlejohn, that complexified coherent states are equivalent if their centres lie on a specific complex Lagrangian manifold. A rich underlying complex symplectic geometry is unravelled. In particular a natural complex structure is identified that defines a projection from complex to real phase space, mapping complexified coherent states to their real equivalents. ";"Mathematical Physics (math-ph); Quantum Physics (quant-ph)"
https://arxiv.org/abs/1111.1974;Squeezed coherent states and the one-dimensional Morse quantum system; M. Angelova,  A. Hertz,  V. Hussin;  The Morse potential one-dimensional quantum system is a realistic model for studying vibrations of atoms in a diatomic molecule. This system is very close to the harmonic oscillator one. We thus propose a construction of squeezed coherent states similar to the one of harmonic oscillator using ladder operators. Properties of these states are analysed with respect to the localization in position, minimal Heisenberg uncertainty relation, the statistical properties and illustrated with examples using the finite number of states in a well-known diatomic molecule. ;Mathematical Physics (math-ph)
https://arxiv.org/abs/1111.2010;The Spectral Zeta Function for Laplace Operators on Warped Product  Manifolds of the type $I\times_{f} N$; Guglielmo Fucci,  Klaus Kirsten;  In this work we study the spectral zeta function associated with the Laplace operator acting on scalar functions defined on a warped product of manifolds of the type $I\times_{f} N$ where $I$ is an interval of the real line and $N$ is a compact, $d$-dimensional Riemannian manifold either with or without boundary. Starting from an integral representation of the spectral zeta function, we find its analytic continuation by exploiting the WKB asymptotic expansion of the eigenfunctions of the Laplace operator on $M$ for which a detailed analysis is presented. We apply the obtained results to the explicit computation of the zeta regularized functional determinant and the coefficients of the heat kernel asymptotic expansion. ;"Mathematical Physics (math-ph); High Energy Physics - Theory (hep-th)"
https://arxiv.org/abs/1111.2037;Quantum su(n)_k monodromy matrices; Paolo Furlan,  Ludmil Hadjiivanov;  The canonical quantization of the chiral Wess-Zumino-Novikov-Witten (WZNW) monodromy matrices (both the diagonal and the general one) requires additional numerical factors that can be attributed to renormalization. We discuss, for G=SU(n), the field-theoretic and algebraic aspects of this phenomenon and show that these renormalization factors are compatible with the natural definitions of quantum determinants possessing the factorization property (i.e., the determinant of a product is equal to the product of determinants, which is a non-trivial fact for matrices with non-commuting entries). ;"Mathematical Physics (math-ph); High Energy Physics - Theory (hep-th); Quantum Algebra (math.QA)"
https://arxiv.org/abs/1111.2162;A critical phenomenon in the two-matrix model in the quartic/quadratic  case; Maurice Duits,  Dries Geudens;  We study a critical behavior for the eigenvalue statistics in the two-matrix model in the quartic/quadratic case. For certain parameters, the eigenvalue distribution for one of the matrices has a limit that vanishes with an exponent 1/2 in the interior of the support. The main result of the paper is a new kernel that describes the local eigenvalue correlations near that critical point. The kernel is expressed in terms of a 4 x 4 Riemann-Hilbert problem related to the Hastings-McLeod solution of the Painlev\'e II equation. We then compare the new kernel with two other critical phenomena that appeared in the literature before. First, we show that the critical kernel that appears in case of quadratic vanishing of the limiting eigenvalue distribution can be retrieved from the new kernel by means of a double scaling limit. Second, we briefly discuss the relation with the tacnode singularity in non-colliding Brownian motions that was recently analyzed. Although the limiting density in that model also vanishes with an exponent 1/2 at a certain interior point, the process at the local scale is different from the process that we obtain in the two-matrix model. ;"Mathematical Physics (math-ph); Complex Variables (math.CV); Probability (math.PR)"
