url;title;authors;abstract;subject
https://arxiv.org/abs/1401.0175;Multiple photon detection and the localization of light energy; M. V. Lebedev;  It is shown that probabilities of photon detection can be found on the basis of consideration of the phase space sells filling for an ideal photon gas, which led Bose to the derivation of the Planks law. These probabilities are directly connected to photon localization properties consistent with the entropy of a dilute photon gas found by Einstein. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0176;"A clock containing a massive object in a superposition of states; what  makes Penrosian wavefunction collapse tick?"; Tjerk H. Oosterkamp,  Jan Zaanen;  Penrose has been advocating the view that the collapse of the wave function is rooted in the incompatibility between general relativity and quantum mechanics. On the basis of conceptual analysis, he arrived at an estimate for the collapse time. To better understand his estimate, in this paper we present a thought experiment, which singles out the role of time-dilations in massive superpositions. First we investigate the behavior of a hypothetical clock containing a component which can be in a superposition of states. The clock contains a massive object, whose only purpose is to introduce a curvature of space time into the problem. We find that a state of this massive object with a smaller radius, but with the same mass, experiences a larger time dilation. Considering a coherent superposition of the large and small object, introduces an ambiguity in the definition of a common time for both states. We assert that this time ambiguity can be thought to affect the time evolution of a state in different ways and that the relative phase difference between these different interpretations can be calculated. We postulate that the wave function collapse will occur when this phase difference becomes of order unity. An absolute energy scale enters this equation and we recover Penrose's estimate for the collapse time by equating the absolute energy scale to the rest mass of the object. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0196;Unitary Equivalence of Quantum Walks; Sandeep K Goyal,  Thomas Konrad,  Lajos Diósi;  A simple coined quantum walk in one dimension can be characterized by a $SU(2)$ operator with three parameters which represents the coin toss. However, different such coin toss operators lead to equivalent dynamics of the quantum walker. In this manuscript we present the unitary equivalence classes of quantum walks and show that all the nonequivalent quantum walks can be distinguished by a single parameter. Moreover, we argue that the electric quantum walks are equivalent to quantum walks with time dependent coin toss operator. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0257;Fast Scalable State Measurement with Superconducting Qubits; Daniel Sank,  Evan Jeffrey,  J.Y. Mutus,  T.C. White,  J. Kelly,  R. Barends,  Y. Chen,  Z. Chen,  B. Chiaro,  A. Dunsworth,  A. Megrant,  P.J.J. O'Malley,  C. Neill,  P. Roushan,  A. Vainsencher,  J. Wenner,  A.N. Cleland,  J.M. Martinis;  Progress in superconducting qubit experiments with greater numbers of qubits or advanced techniques such as feedback requires faster and more accurate state measurement. We have designed a multiplexed measurement system with a bandpass filter that allows fast measurement without increasing environmental damping of the qubits. We use this to demonstrate simultaneous measurement of four qubits on a single superconducting integrated circuit, the fastest of which can be measured to 99.8% accuracy in 140ns. This accuracy and speed is suitable for advanced multi-qubit experiments including surface code error correction. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0286;Testing Superdeterministic Conspiracy; Sabine Hossenfelder;  Tests of Bell's theorem rule out local hidden variables theories. But any theorem is only as good as the assumptions that go into it, and one of these assumptions is that the experimenter can freely chose the detector settings. Without this assumption, one enters the realm of superdeterministic hidden variables theories and can no longer use Bell's theorem as a criterion. One can like or not like such superdeterministic hidden variables theories and their inevitable nonlocality, the real question is how one can test them. Here, we propose a possible experiment that could reveal superdeterminism. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0419;A possible definition of a {\it Realistic} Physics Theory; Nicolas Gisin;  A definition of a {\it Realistic} Physics Theory is proposed based on the idea that, at all time, the set of physical properties possessed (at that time) by a system should unequivocally determine the probabilities of outcomes of all possible measurements. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0436;Optical interference in view of the probability distribution of photon  detection; Toru Kawakubo,  Katsuji Yamamoto;  We investigate interference of optical fields by examining the probability distribution of photon detection. The usual description of interference patterns in terms of superposition of classical mean fields with definite phases is elucidated in quantum fashion. Especially, for interference of two independent mixtures of number states with Poissonian or sub-Poissonian statistics, despite lack of intrinsic phases, it is found that the joint probability has a distinct peak manifold in the multi-dimensional space of the detector outcomes, which is along the trajectory of the mean-field values as the relative phase varies on the unit circle. Then, an interference pattern should mostly appear in each shot of measurement as a point in the peak manifold with a randomly chosen relative phase. On the other hand, for super-Poissonian sources the mean-field description is likely invalidated with rather broad probability distributions. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0439;Single- and coupled-channel radial inverse scattering with  supersymmetric transformations; Daniel Baye,  Jean-Marc Sparenberg,  Andrey M Pupasov-Maksimov,  Boris F Samsonov;  The present status of the coupled-channel inverse-scattering method with supersymmetric transformations is reviewed. We first revisit in a pedagogical way the single-channel case, where the supersymmetric approach is shown to provide a complete solution to the inverse-scattering problem. A special emphasis is put on the differences between conservative and non-conservative transformations. In particular, we show that for the zero initial potential, a non-conservative transformation is always equivalent to a pair of conservative transformations. These single-channel results are illustrated on the inversion of the neutron-proton triplet eigenphase shifts for the S and D waves. We then summarize and extend our previous works on the coupled-channel case and stress remaining difficulties and open questions. We mostly concentrate on two-channel examples to illustrate general principles while keeping mathematics as simple as possible. In particular, we discuss the difference between the equal-threshold and different-threshold problems. For equal thresholds, conservative transformations can provide non-diagonal Jost and scattering matrices. Iterations of such transformations are shown to lead to practical algorithms for inversion. A convenient technique where the mixing parameter is fitted independently of the eigenphases is developed with iterations of pairs of conjugate transformations and applied to the neutron-proton triplet S-D scattering matrix, for which exactly-solvable matrix potential models are constructed. For different thresholds, conservative transformations do not seem to be able to provide a non-trivial coupling between channels. In contrast, a single non-conservative transformation can generate coupled-channel potentials starting from the zero potential and is a promising first step towards a full solution to the coupled-channel inverse problem with threshold differences. ;"Quantum Physics (quant-ph); Mathematical Physics (math-ph); Nuclear Theory (nucl-th)"
https://arxiv.org/abs/1401.0456;New Approach to Quantum Error Correction; Ri Qu,  Bing-jian Shang,  Yan-ru Bao,  Yi-ping Ma;  Operator quantum error correction provides a unified framework for the known techniques of quantum error correction such as the standard error correction model, the method of decoherence-free subspaces, and the noiseless subsystem method. We first show an example of a new quantum error correction scheme which can not be described by operation quantum error correction. Then we introduce a different notion of noiseless subsystems according to the example. Base on this notion, we present a more unified approach which incorporates operator quantum error correction as a special case. Moreover, we also give a sufficient and necessary condition of quantum error correction using this approach. We show that this approach provides more recovery operations than operator quantum error correction, which possibly leads to simpler decoding procedures. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0476;Hybrid Quantum-Classical Master Equations; Lajos Diósi;  We discuss hybrid master equations of composite systems which are hybrids of classical and quantum subsystems. A fairly general form of hybrid master equations is suggested, its consistency is derived from the consistency of Lindblad quantum master equations. We emphasize that quantum measurement is a natural example of exact hybrid systems. We derive a heuristic hybrid master equation of time-continuous position measurement ;"Quantum Physics (quant-ph); Mesoscale and Nanoscale Physics (cond-mat.mes-hall); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1401.0566;Detecting the work statistics through Ramsey-like interferometry; Laura Mazzola,  Gabriele De Chiara,  Mauro Paternostro;  Out-of-equilibrium statistical mechanics is attracting considerable interest due to the recent advances in the control and manipulations of systems at the quantum level. Recently, an interferometric scheme for the detection of the characteristic function of the work distribution following a time-dependent process has been proposed [L. Mazzola {\it et al}, Phys. Rev. Lett. {\bf 110} 230602 (2013)]. There, it was demonstrated that the work statistics of a quantum system undergoing a process can be reconstructed by effectively mapping the characteristic function of work on the state of an ancillary qubit. Here, we expand that work in two important directions. We first apply the protocol to an interesting specific physical example consisting of a superconducting qubit dispersively coupled to the field of a microwave resonator, thus enlarging the class of situations for which our scheme would be key in the task highlighted above. We then account for the interaction of the system with an additional one (which might embody an environment), and generalise the protocol accordingly. ;"Quantum Physics (quant-ph); Statistical Mechanics (cond-mat.stat-mech)"
https://arxiv.org/abs/1401.0596;Quantum fisher information in noninertial frames; Yao Yao,  Xing Xiao,  Li Ge,  Xiao-guang Wang,  Chang-pu Sun;  We investigate the performance of quantum fisher information under the Unruh-Hawking effect, where one of the observers (eg, Rob) is uniformly accelerated with respect to other partners. In the context of relativistic quantum information theory, we demonstrate that quantum fisher information, as an important measure of the information content of quantum states, has a rich and subtle physical structure comparing with entanglement or Bell nonlocality. In this work, we mainly focus on the parameterized (and arbitrary) pure two-qubit states, where the weight parameter $\theta$ and phase parameter $\phi$ are naturally introduced. Intriguingly, we prove that $\mathcal{F}_\theta$ keeps unchanged for both scalar and Dirac fields. Meanwhile, we observe that $\mathcal{F}_\phi$ decreases with the increase of acceleration $r$ but remains finite in the limit of infinite acceleration. More importantly, our results show that the symmetry of $\mathcal{F}_\phi$ (with respect to $\theta=\pi/4$) has been broken by the influence of Unruh effect for both cases. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0622;Lower Bound of Concurrence for Qubit Systems; Xue-Na Zhu,  Shao-Ming Fei;  We study the concurrence of four-qubit quantum states and provide analytical lower bounds of concurrence in terms of the monogamy inequality of concurrence for qubit systems. It is shown that these lower bounds are able to improve the existing bounds and detect entanglement better. The approach is generalized to arbitrary qubit systems. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0633;Intensity-Intensity Correlations of Classically Entangled Light; Partha Ghose,  Anirban Mukherjee;  An experiment is proposed to show that after initial frequency and polarization selection, classical thermal light from two independent sources can be made path-polarization entangled. Such light will show new intensity-intensity correlations involving both path and polarization phases, formally similar to those for four-particle GHZ states. For fixed polarization phases, the correlations reduce to the Hanbury Brown-Twiss phase correlations. It is also shown that these classical correlations violate noncontextuality. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0657;Tunneling-induced angular momentum for single cold atoms; Ricard Menchon-Enrich,  Suzanne McEndoo,  Jordi Mompart,  Veronica Ahufinger,  Thomas Busch;"  We study the generation of angular momentum carrying states for a single cold particle by breaking the symmetry of a spatial adiabatic passage process in a two-dimensional system consisting of three harmonic potential wells. By following a superposition of two eigenstates of the system, a single cold particle is completely transferred to the degenerate first excited states of the final trap, which are resonantly coupled via tunneling to the ground states of the initial and middle traps. Depending on the total time of the process, angular momentum is generated in the final trap, with values that oscillate between $\pm\hbar$. This process is discussed in terms of the asymptotic eigenstates of the individual wells and the results have been checked by simulations of the full two-dimensional Schr\""odinger equation. ";"Quantum Physics (quant-ph); Quantum Gases (cond-mat.quant-gas); Atomic Physics (physics.atom-ph)"
https://arxiv.org/abs/1401.0671;Few-body Physics in a Many-body World; N. T. Zinner;  The study of quantum mechanical few-body systems is a century old pursuit relevant to countless subfields of physics. While the two-body problem is generally considered to be well-understood theoretically and numerically, venturing to three or more bodies brings about complications but also a host of interesting phenomena. In recent years, the cooling and trapping of atoms and molecules has shown great promise to provide a highly controllable environment to study few-body physics. However, as is true for many systems where few-body effects play an important role the few-body states are not isolated from their many-body environment. An interesting question then becomes if or (more precisely) when we should consider few-body states as effectively isolated and when we have to take the coupling to the environment into account. Using some simple, yet non-trivial, examples I will try to suggest possible approaches to this line of research. ;"Quantum Physics (quant-ph); Quantum Gases (cond-mat.quant-gas); Nuclear Theory (nucl-th)"
https://arxiv.org/abs/1401.0672;Spin Dephasing as a Probe of Mode Temperature, Motional State  Distributions, and Heating Rates in a 2D Ion Crystal; Brian C. Sawyer,  Joseph W. Britton,  John J. Bollinger;  We employ spin-dependent optical dipole forces to characterize the transverse center-of-mass (COM) motional mode of a two-dimensional Wigner crystal of hundreds of $^9$Be$^+$. By comparing the measured spin dephasing produced by the spin-dependent force with the predictions of a semiclassical dephasing model, we obtain absolute mode temperatures in excellent agreement with both the Doppler laser cooling limit and measurements obtained from a previously published technique (B. C. Sawyer et al. Phys. Rev. Lett. \textbf{108}, 213003 (2012)). Furthermore, the structure of the dephasing histograms allows for discrimination between initial thermal and coherent states of motion. We also apply the techniques discussed here to measure, for the first time, the ambient heating rate of the COM mode of a 2D Coulomb crystal in a Penning trap. This measurement places an upper limit on the anomalous single-ion heating rate due to electric field noise from the trap electrode surfaces of $\frac{d\bar{n}}{dt}\sim 5$ s$^{-1}$ for our trap at a frequency of 795 kHz, where $\bar{n}$ is the mean occupation of quantized COM motion in the axial harmonic well. ;"Quantum Physics (quant-ph); Atomic Physics (physics.atom-ph); Plasma Physics (physics.plasm-ph)"
https://arxiv.org/abs/1401.0675;Energy flow in periodic thermodynamics; Matthias Langemeyer,  Martin Holthaus;"  A key quantity characterizing a time-periodically forced quantum system coupled to a heat bath is the energy flowing in the steady state through the system into the bath, where it is dissipated. We derive a general expression which allows one to compute this energy dissipation rate for a heat bath consisting of a large number of harmonic oscillators, and work out two analytically solvable model examples. In particular, we distinguish between genuine transitions effectuating a change of the systems's Floquet state, and pseudo-transitions preserving that state; the latter are shown to yield an important contribution to the total dissipation rate. Our results suggest possible driving-mediated heating and cooling schemes on the quantum level. They also indicate that a driven system does not necessarily occupy only a single Floquet state when being in contact with a zero-temperature bath. ";Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0680;Perturbative calculation of critical exponents for the Bose-Hubbard  model; Dennis Hinrichs,  Axel Pelster,  Martin Holthaus;  We develop a strategy for calculating critical exponents for the Mott insulator-to-superfluid transition shown by the Bose-Hubbard model. Our approach is based on the field-theoretic concept of the effective potential, which provides a natural extension of the Landau theory of phase transitions to quantum critical phenomena. The coefficients of the Landau expansion of that effective potential are obtained by high-order perturbation theory. We counteract the divergency of the weak-coupling perturbation series by including the seldom considered Landau coefficient $a_6$ into our analysis. Our preliminary results indicate that the critical exponents for both the condensate density and the superfluid density, as derived from the two-dimensional Bose-Hubbard model, deviate by less than $1\%$ from the best known estimates computed so far for the three-dimensional $XY$ universality class. ;"Quantum Physics (quant-ph); Quantum Gases (cond-mat.quant-gas)"
https://arxiv.org/abs/1401.0682;The model of a level crossing with a Coulomb band: exact probabilities  of nonadiabatic transitions; J Lin,  N A Sinitsyn;  We derive an exact solution of an explicitly time-dependent multichannel model of quantum mechanical nonadiabatic transitions. Our model corresponds to the case of a single linear diabatic energy level interacting with a band of an arbitrary N states, for which the diabatic energies decay with time according to the Coulomb law. We show that the time-dependent Schroedingier equation for this system can be solved in terms of Meijer functions whose asymptotics at a large time can be compactly written in terms of elementary functions that depend on the roots of an Nth order characteristic polynomial. Our model can be considered a generalization of the Demkov-Osherov model. In comparison to the latter, our model allows one to explore the role of curvature of the band levels and diabatic avoided crossings. ;"Quantum Physics (quant-ph); Mesoscale and Nanoscale Physics (cond-mat.mes-hall); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1401.0701;Nonequilibrium quantum fluctuations of a dispersive medium: Spontaneous  emission, photon statistics, entropy generation, and stochastic motion; Mohammad F. Maghrebi,  Robert L. Jaffe,  Mehran Kardar;"  We study the implications of quantum fluctuations of a dispersive medium, under steady rotation, either in or out of thermal equilibrium with its environment. A rotating object exhibits a quantum instability by dissipating its mechanical motion via spontaneous emission of photons, as well as internal heat generation. Universal relations are derived for the radiated energy and angular momentum as trace formulas involving the object's scattering matrix. We also compute the quantum noise by deriving the full statistics of the radiated photons out of thermal and/or dynamic equilibrium. The (entanglement) entropy generation is quantified, and the total entropy is shown to be always increasing. Furthermore, we derive a Fokker-Planck equation governing the stochastic angular motion resulting from the fluctuating back-reaction frictional torque. As a result, we find a quantum limit on the uncertainty of the object's angular velocity in steady rotation. Finally, we show in some detail that a rotating object drags nearby objects, making them spin parallel to its axis of rotation. A scalar toy model is introduced in the first part to simplify the technicalities and ease the conceptual complexities; a detailed discussion of quantum electrodynamics is presented in the second part. ";Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0725;Single-photon frequency conversion and multi-mode entanglement via  constructive interference on Sagnac Loop; Anshou Zheng,  Guangyong Zhang,  Liangwei Gui,  Jibing Liu;  Based on constructive interference in Sagnac waveguide loop, an efficient scheme is proposed for selective frequency conversion and multifrequency modes W entanglement via input-output formalism. We can adjust the probability amplitudes of output photons by choosing parameter values properly. The tunable probability amplitude will lead to the generation of output photon with a selectable frequency and W photonic entanglement of different frequencies modes in a wide range of parameter values. Our calculations show the present scheme is robust to the deviation of parameters and spontaneous decay. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0790;A Formulation of the Ring Polymer Molecular Dynamics; Atsushi Horikoshi;  The exact formulation of the path integral centroid dynamics is extended to include composites of the position and momentum operators. We present the generalized centroid dynamics (GCD), which provides a basis to calculate Kubo-transformed correlation functions by means of classical averages. We define various types of approximate GCD, one of which is equivalent to the ring polymer molecular dynamics (RPMD). The RPMD and another approximate GCD are tested in one-dimensional harmonic system, and it is shown that the RPMD works better in the short time region. ;"Quantum Physics (quant-ph); Statistical Mechanics (cond-mat.stat-mech); Chemical Physics (physics.chem-ph)"
https://arxiv.org/abs/1401.0796;Entanglement and quantum teleportation via decohered tripartite  entangled states; N. Metwally;  The entanglement behavior of two classes of multi-qubit system, GHZ and GHZ like states passing through a generalized amplitude damping channel is discussed. Despite this channel causes degradation of the entangled properties and consequently their abilities to perform quantum teleportation, one can always improve the lower values of the entanglement and the fidelity of the teleportrd state by controlling on Bell measurements, analyzer angle and channel's strength. Using GHZ-like state within a generalized amplitude damping channel is much better than using the normal GHZ-state, where the decay rate of entanglement and the fidelity of the teleported states are smaller than those depicted for GHZ state. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0873;Comment on `On the Quantum Theory of Molecules' [J. Chem.Phys. {\bf  137}, 22A544 (2012)]; Brian T Sutcliffe,  R Guy Woolley;"  In our previous paper [J. Chem.Phys. {\bf 137}, 22A544 (2012)] we argued that the Born-Oppenheimer approximation could not be based on an exact transformation of the molecular Schr\""{o}dinger equation. In this Comment we suggest that the fundamental reason for the approximate nature of the Born-Oppenheimer model is the lack of a complete set of functions for the electronic space, and the need to describe the continuous spectrum using spectral projection. ";Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0878;Hybrid paramagnetic-ferromagnetic quantum computer design based on  electron spin arrays and a ferromagnetic nanostripe; Jérôme Tribollet;  General design for the practical implementation of hybrid paramagnetic-ferromagnetic quantum computer. ;"Quantum Physics (quant-ph); Mesoscale and Nanoscale Physics (cond-mat.mes-hall)"
https://arxiv.org/abs/1401.0896;Where is quantum theory headed?; Stephen L. Adler;"  Public talk at the EmQM13 conference opening event on ""The Future of Quantum Mechanics"" ";"Quantum Physics (quant-ph); General Relativity and Quantum Cosmology (gr-qc); High Energy Physics - Theory (hep-th); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1401.0899;Assisted optimal state discrimination without entanglement; Li-Fang Xu,  Fu-Lin Zhang,  Mai-Lin Liang,  Jing-Ling Chen;  A fundamental problem in quantum information is to explore the roles of different quantum correlations in a quantum information procedure. Recent work [Phys. Rev. Lett., 107 (2011) 080401] shows that the protocol for assisted optimal state discrimination (AOSD) may be implemented successfully without entanglement, but with another correlation, quantum dissonance. However, both the original work and the extension to discrimination of $d$ states [Phys. Rev. A, 85 (2012) 022328] have only proved that entanglement can be absent in the case with equal a \emph{priori} probabilities. By improving the protocol in [Sci. Rep., 3 (2013) 2134], we investigate this topic in a simple case to discriminate three nonorthogonal states of a qutrit, with positive real overlaps. In our procedure, the entanglement between the qutrit and an auxiliary qubit is found to be completely unnecessary. This result shows that the quantum dissonance may play as a key role in optimal state discrimination assisted by a qubit for more general cases. ;Quantum Physics (quant-ph)
https://arxiv.org/abs/1401.0912;Rational approximations and quantum algorithms with postselection; Urmila Mahadev (UC Berkeley),  Ronald de Wolf (CWI and University of Amsterdam);  We study the close connection between rational functions that approximate a given Boolean function, and quantum algorithms that compute the same function using postselection. We show that the minimal degree of the former equals (up to a factor of 2) the minimal query complexity of the latter. We give optimal (up to constant factors) quantum algorithms with postselection for the Majority function, slightly improving upon an earlier algorithm of Aaronson. Finally we show how Newman's classic theorem about low-degree rational approximation of the absolute-value function follows from these algorithms. ;"Quantum Physics (quant-ph); Computational Complexity (cs.CC)"
https://arxiv.org/abs/1401.0946;A classical channel model for gravitational decoherence; D. Kafri,  J.M. Taylor,  G. J. Milburn;  We show that, by treating the gravitational interaction between two mechanical resonators as a classical measurement channel, a gravitational decoherence model results that is equivalent to a model first proposed by Diosi. The resulting decoherence model implies that the classically mediated gravitational interaction between two gravitationally coupled resonators cannot create entanglement. The gravitational decoherence rate ( and the complementary heating rate) is of the order of the gravitationally induced normal mode splitting of the two resonators. ;"Quantum Physics (quant-ph); General Relativity and Quantum Cosmology (gr-qc)"
