url;title;authors;abstract;subject
https://arxiv.org/abs/1002.0542;Volume fluctuations and compressibility of a vibrated granular gas; J. Javier Brey,  M.J. Ruiz-Montero;  The volume fluctuations in the steady state reached by a vibrated granular gas of hard particles confined by a movable piston on the top are investigated by means of event driven simulations. Also, a compressibility factor, measuring the response in volume of the system to a change in the mass of the piston, is introduced and measured. From the second moment of the volume fluctuations and the compressibility factor, an effective temperature is defined, by using the same relation as obeyed by equilibrium molecular systems. The interpretation of this effective temperature and its relationship with the granular temperature of the gas, and also with the velocity fluctuations of the movable piston, is discussed. It is found that the ratio of the temperature based on the volume fluctuations to the temperature based on the piston kinetic energy, obeys simple dependencies on the inelasticity and on the piston-particle mass ratio. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.0604;Densest local sphere-packing diversity: General concepts and application  to two dimensions; A. B. Hopkins,  F. H. Stillinger,  S. Torquato;  The densest local packings of N identical nonoverlapping spheres within a radius Rmin(N) of a fixed central sphere of the same size are obtained using a nonlinear programming method operating in conjunction with a stochastic search of configuration space. Knowledge of Rmin(N) in d-dimensional Euclidean space allows for the construction both of a realizability condition for pair correlation functions of sphere packings and an upper bound on the maximal density of infinite sphere packings. In this paper, we focus on the two-dimensional circular disk problem. We find and present the putative densest packings and corresponding Rmin(N) for selected values of N up to N = 348 and use this knowledge to construct such a realizability condition and upper bound. We additionally analyze the properties and characteristics of the maximally dense packings, finding significant variability in their symmetries and contact networks, and that the vast majority differ substantially from the triangular lattice even for large N. Our work has implications for packaging problems, nucleation theory, and surface physics. ;"Statistical Mechanics (cond-mat.stat-mech); Soft Condensed Matter (cond-mat.soft); Metric Geometry (math.MG)"
https://arxiv.org/abs/1002.0618;Behavior of pressure and viscosity at high densities for two-dimensional  hard and soft granular materials; Michio Otsuki,  Hisao Hayakawa,  Stefan Luding;  The pressure and the viscosity in two-dimensional sheared granular assemblies are investigated numerically. The behavior of both pressure and viscosity is smoothly changing qualitatively when starting from a mono-disperse hard-disk system without dissipation and moving towards a system of (i) poly-disperse, (ii) soft particles with (iii) considerable dissipation. In the rigid, elastic limit of mono-disperse systems, the viscosity is approximately inverse proportional to the area fraction difference from $\phi_{\eta} \simeq 0.7$, but the pressure is still finite at $\phi_{\eta}$. In moderately soft, dissipative and poly-disperse systems, on the other hand, we confirm the recent theoretical prediction that both scaled pressure (divided by the kinetic temperature $T$) and scaled viscosity (divided by $\sqrt{T}$) diverge at the same density, i.e., the jamming transition point $\phi_J > \phi_\eta$, with the exponents -2 and -3, respectively. Furthermore, we observe that the critical region of the jamming transition becomes invisible as the restitution coefficient approaches unity, i.e. for vanishing dissipation. In order to understand the conflict between these two different predictions on the divergence of the pressure and the viscosity, the transition from soft to hard particles is studied in detail and the dimensionless control parameters are defined as ratios of various time-scales. We introduce a dimensionless number, i.e. the ratio of dissipation rate and shear rate, that can identify the crossover from the scaling of very hard, i.e. rigid disks to the scaling in the soft, jamming regime. ;"Statistical Mechanics (cond-mat.stat-mech); Soft Condensed Matter (cond-mat.soft)"
https://arxiv.org/abs/1002.0657;Bulgac-Kusnezov-Nosé-Hoover thermostats; Alessandro Sergi,  Gregory S. Ezra;  In this paper we formulate Bulgac-Kusnezov constant temperature dynamics in phase space by means of non-Hamiltonian brackets. Two generalized versions of the dynamics are similarly defined: one where the Bulgac-Kusnezov demons are globally controlled by means of a single additional Nos\'e variable, and another where each demon is coupled to an independent Nos\'e-Hoover thermostat. Numerically stable and efficient measure-preserving time-reversible algorithms are derived in a systematic way for each case. The chaotic properties of the different phase space flows are numerically illustrated through the paradigmatic example of the one-dimensional harmonic oscillator. It is found that, while the simple Bulgac-Kusnezov thermostat is apparently not ergodic, both of the Nos\'e-Hoover controlled dynamics sample the canonical distribution correctly. ;"Statistical Mechanics (cond-mat.stat-mech); Soft Condensed Matter (cond-mat.soft)"
https://arxiv.org/abs/1002.0751;On the New Dimer lambda_d x-Expansion, Triangular and Hexagonal Lattices  too; Paul Federbush;  In recent work the author presented a formal expansion for lambda_d associated to the dimer problem on a d-dimensional rectangular lattice. Expressed in terms of d it yielded a presumed asymptotic expansion for lambda_d in inverse powers of d. We also considered an expansion in powers of x, a formal variable ultimately set equal to 1. We believe this series has better asymptotic properties than the expansion in inverse powers of d. We discuss this, and apply the same method to the two-dimensional triangular and hexagonal lattices. Viewed as a test of the x-expansion the results on those two lattices are satisfactory, if not thoroughly convincing. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.0794;Nonequilibrium Stefan-Boltzmann law; Agustin Perez-Madrid,  J. Miguel Rubi,  Luciano C. Lapas;  We study thermal radiation outside equilibrium. The situation considered consists of two bodies emitting photons at two different temperatures. We show that the system evolves to a stationary state characterized by an energy current which satisfies a Stefan-Boltzmann-like law expressing it as the difference of the temperatures to the fourth power of the emitters . The results obtained show how the classical laws governing the thermal radiation at equlibrium can be generalized away from equilibrium situations. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.0825;General Relation between Entanglement and Fluctuations in One Dimension; H. Francis Song,  Stephan Rachel,  Karyn Le Hur;  In one dimension very general results from conformal field theory and exact calculations for certain quantum spin systems have established universal scaling properties of the entanglement entropy between two parts of a critical system. Using both analytical and numerical methods, we show that if particle number or spin is conserved, fluctuations in a subsystem obey identical scaling as a function of subsystem size, suggesting that fluctuations are a useful quantity for determining the scaling of entanglement, especially in higher dimensions. We investigate the effects of boundaries and subleading corrections for critical spin and bosonic chains. ;"Statistical Mechanics (cond-mat.stat-mech); Other Condensed Matter (cond-mat.other); Quantum Physics (quant-ph)"
https://arxiv.org/abs/1002.0861;Optimized replica gas estimation of absolute integrals and partition  functions; David D. L. Minh;  In contrast with most Monte Carlo integration algorithms, which are used to estimate ratios, the replica gas identities recently introduced by Adib enable the estimation of absolute integrals and partition functions using multiple copies of a system and normalized transition functions. Here, an optimized form is presented. After generalizing a replica gas identity with an arbitrary weighting function, we obtain a functional form that has the minimal asymptotic variance for samples from two replicas and is provably good for a larger number. This equation is demonstrated to improve the convergence of partition function estimates in a 2D Ising model. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.0950;Fluctuation Relations for Quantum Markovian Dynamical System; Raphael Chetrite,  Kirone Mallick;  We derive a general set of fluctuation relations for a nonequilibrium open quantum system described by a Lindblad master equation. In the special case of conservative Hamiltonian dynamics, these identities allow us to retrieve quantum versions of Jarzynski and Crooks relations. In the linear response regime, these fluctuation relations yield a fluctuation-dissipation theorem (FDT) valid for a stationary state arbitrarily far from equilibrium. For a closed system, this FDT reduces to the celebrated Callen-Welton-Kubo formula. ;"Statistical Mechanics (cond-mat.stat-mech); Quantum Gases (cond-mat.quant-gas)"
https://arxiv.org/abs/1002.0993;1/f^beta noise in a model for weak ergodicity breaking; Markus Niemann,  Ivan G. Szendro,  Holger Kantz;  In systems with weak ergodicity breaking, the equivalence of time averages and ensemble averages is known to be broken. We study here the computation of the power spectrum from realizations of a specific process exhibiting 1/f^beta noise, the Rebenshtok-Barkai model. We show that even the binned power spectrum does not converge in the limit of infinite time, but that instead the resulting value is a random variable stemming from a distribution with finite variance. However, due to the strong correlations in neighboring frequency bins of the spectrum, the exponent beta can be safely estimated by time averages of this type. Analytical calculations are illustrated by numerical simulations. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.0995;Granular gases under extreme driving; W. Kang,  J. Machta,  E. Ben-Naim;  We study inelastic gases in two dimensions using event-driven molecular dynamics simulations. Our focus is the nature of the stationary state attained by rare injection of large amounts of energy to balance the dissipation due to collisions. We find that under such extreme driving, with the injection rate much smaller than the collision rate, the velocity distribution has a power-law high energy tail. The numerically measured exponent characterizing this tail is in excellent agreement with predictions of kinetic theory over a wide range of system parameters. We conclude that driving by rare but powerful energy injection leads to a well-mixed gas and constitutes an alternative mechanism for agitating granular matter. In this distinct nonequilibrium steady-state, energy cascades from large to small scales. Our simulations also show that when the injection rate is comparable with the collision rate, the velocity distribution has a stretched exponential tail. ;"Statistical Mechanics (cond-mat.stat-mech); Soft Condensed Matter (cond-mat.soft)"
https://arxiv.org/abs/1002.1227;Generalization of the Peierls-Griffiths Theorem for the Ising Model on  Graphs; Riccardo Campari,  Davide Cassi;  We present a sufficient condition for the presence of spontaneous magnetization for the Ising model on a general graph, related to its long-range topology. Applying this condition we are able to prove the existence of a phase transition at temperature T > 0 on a wide class of general networks. The possibility of further extensions of our results is discussed. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.1230;Nonequilibrium thermodynamics at the microscale: Work relations and the  second law; Eliran Boksenbojm,  Bram Wynants,  Christopher Jarzynski;  For macroscopic systems, the second law of thermodynamics establishes an inequality between the amount of work performed on a system in contact with a thermal reservoir, and the change in its free energy. For microscopic systems, this result must be considered statistically, as fluctuations around average behavior become substantial. In recent years it has become recognized that these fluctuations satisfy a number of strong and unexpected relations, which remain valid even when the system is driven far from equilibrium. We discuss these relations, and consider what they reveal about the second law of thermodynamics and the nature of irreversibility at the microscale. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.1388;A New Approach based on Langevin type Equation for Driven Granular Gas  under Gravity; Jun'ichi Wakou,  Masaharu Isobe;  We propose a novel approach based on a Langevin equation for fluctuating motion of the center of mass of granular media fluidized by energy injection from a bottom plate. In this framework, the analytical solution of the Langevin equation is used to derive analytic expressions for several macroscopic quantities and the power spectrum for the center of mass. In order to test our theory, we performed event-driven molecular dynamics simulations for one- and two-dimensional systems. Energy is injected from a vibrating bottom plate in the one-dimensional case and from a thermal wall at the bottom in the two-dimensional case. We found that the theoretical predictions are in good agreement with the results of those simulations under the assumption that the fluctuation-dissipation relation holds in the case of nearly elastic collisions between particles. However, as the inelasticity of the interparticle collisions increases, the power spectrum for the center of mass obtained by the simulations gradually deviates from the prediction of theoretical curve. Connection between this deviation and violation of the fluctuation-dissipation relation is discussed. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.1791;KPZ scaling in topological mixing; M. Beltran del Rio,  S. Nechaev,  M. Taran;  In the spirit of recent works on topological chaos generated by sequential rotation of infinitely thin stirrers placed in a viscous liquid, we consider the statistical properties of braiding exponent which quantitatively characterizes the chaotic behavior of advected particles in two-dimensional flows. We pay a special attention to the random stirring protocol and study the time-dependent behavior of the variance of the braiding exponent. We show that this behavior belongs to the Kardar-Parisi-Zhang universality class typical for models of nonstationary growth. Using the matrix (Magnus) representation of the braid group generators, we relate the random stirring protocol with the growth of random heap generated by a ballistic deposition. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.1799;Controlling diffusive transport in confined geometries; P.S. Burada,  G. Schmid,  Y. Li,  P. Hanggi;  We analyze the diffusive transport of Brownian particles in narrow channels with periodically varying cross-section. The geometrical confinements lead to entropic barriers, the particle has to overcome in order to proceed in transport direction. The transport characteristics exhibit peculiar behaviors which are in contrast to what is observed for the transport in potentials with purely energetic barriers. By adjusting the geometric parameters of the channel one can effectively tune the transport and diffusion properties. A prominent example is the maximized enhancement of diffusion for particular channel parameters. The understanding of the role of channel-shape provides the possibility for a design of stylized channels wherein the quality of the transport can be efficiently optimized. ;"Statistical Mechanics (cond-mat.stat-mech); Mesoscale and Nanoscale Physics (cond-mat.mes-hall)"
https://arxiv.org/abs/1002.1821;Phase Separation and Charge-Ordered Phases of the d = 3 Falicov-Kimball  Model at T>0: Temperature-Density-Chemical Potential Global Phase Diagram  from Renormalization-Group Theory; Ozan S. Sarıyer,  Michael Hinczewski,  A. Nihat Berker;  The global phase diagram of the spinless Falicov-Kimball model in d = 3 spatial dimensions is obtained by renormalization-group theory. This global phase diagram exhibits five distinct phases. Four of these phases are charge-ordered (CO) phases, in which the system forms two sublattices with different electron densities. The CO phases occur at and near half filling of the conduction electrons for the entire range of localized electron densities. The phase boundaries are second order, except for the intermediate and large interaction regimes, where a first-order phase boundary occurs in the central region of the phase diagram, resulting in phase coexistence at and near half filling of both localized and conduction electrons. These two-phase or three-phase coexistence regions are between different charge-ordered phases, between charge-ordered and disordered phases, and between dense and dilute disordered phases. The second-order phase boundaries terminate on the first-order phase transitions via critical endpoints and double critical endpoints. The first-order phase boundary is delimited by critical points. The cross-sections of the global phase diagram with respect to the chemical potentials and densities of the localized and conduction electrons, at all representative interactions strengths, hopping strengths, and temperatures, are calculated and exhibit ten distinct topologies. ;"Statistical Mechanics (cond-mat.stat-mech); Strongly Correlated Electrons (cond-mat.str-el)"
https://arxiv.org/abs/1002.1842;Aging and fluctuation-dissipation ratio in a nonequilibrium $q$-state  lattice model; M. O. Hase,  T. Tomé,  M. J. de Oliveira;  A generalized version of the nonequilibrium linear Glauber model with $q$ states in $d$ dimensions is introduced and analyzed. The model is fully symmetric, its dynamics being invariant under all permutations of the $q$ states. Exact expressions for the two-time autocorrelation and response functions on a $d$-dimensional lattice are obtained. In the stationary regime, the fluctuation-dissipation theorem holds, while in the transient the aging is observed with the fluctuation-dissipation ratio leading to the value predicted for the linear Glauber model. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.1867;Nonequilibrium energetics of a single F1-ATPase molecule; Shoichi Toyabe,  Tetsuaki Okamoto,  Takahiro Watanabe-Nakayama,  Hiroshi Taketani,  Seishi Kudo,  Eiro Muneyuki;  Molecular motors drive mechanical motions utilizing the free energy liberated from chemical reactions such as ATP hydrolysis. Although it is essential to know the efficiency of this free energy transduction, it has been a challenge due to the system's microscopic scale. Here, we evaluate the single-molecule energetics of a rotary molecular motor, F1-ATPase, by applying a recently derived nonequilibrium equality together with an electrorotation method. We show that the sum of the heat flow through the probe's rotational degree of freedom and the work against external load is almost equal to the free energy change per a single ATP hydrolysis under various conditions. This implies that F1-ATPase works at an efficiency of nearly 100% in a thermally fluctuating environment. ;"Statistical Mechanics (cond-mat.stat-mech); Biological Physics (physics.bio-ph)"
https://arxiv.org/abs/1002.1873;The crossover regime for the weakly asymmetric simple exclusion process; Tomohiro Sasamoto,  Herbert Spohn;  We consider the asymmetric simple exclusion process in one dimension with weak asymmetry (WASEP) and 0-1 step initial condition. Our interest are the fluctuations of the time-integrated particle current at some prescribed spatial location. One expects a crossover from Gaussian to Tracy-Widom distributed fluctuations. The appropriate crossover scale is an asymmetry of order $\epsilon^{-1/2}$, times of order $\epsilon^{-2}$, and a spatial location of order $\epsilon^{-3/2}$. For this parameter window we obtain the limiting distribution function of the integrated current in terms of an integral over the difference of two Fredholm determinants. For large times, on the scale $\epsilon^{-2}$, this distribution function converges to the one of Tracy-Widom. ;"Statistical Mechanics (cond-mat.stat-mech); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1002.1879;Exact height distributions for the KPZ equation with narrow wedge  initial condition; Tomohiro Sasamoto,  Herbert Spohn;  We consider the KPZ equation in one space dimension with narrow wedge initial condition, $h(x,t=0)=- |x|/\delta$, $\delta\ll 1$. Based on previous results for the weakly asymmetric simple exclusion process with step initial conditions, we obtain a determinantal formula for the one-point distribution of the solution $h(x,t)$ valid for any $x$ and $t>0$. The corresponding distribution function converges in the long time limit, $t\to\infty$, to the Tracy-Widom distribution. The first order correction is a shift of order $t^{-1/3}$. We provide numerical computations based on the exact formula. ;"Statistical Mechanics (cond-mat.stat-mech); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1002.1883;The one-dimensional KPZ equation: an exact solution and its universality; Tomohiro Sasamoto,  Herbert Spohn;  We report on the first exact solution of the KPZ equation in one dimension, with an initial condition which physically corresponds to the motion of a macroscopically curved height profile. The solution provides a determinantal formula for the probability distribution function of the height $h(x,t)$ for all $t>0$. In particular, we show that for large $t$, on the scale $t^{1/3}$, the statistics is given by the Tracy-Widom distribution, known already from the theory of GUE random matrices. Our solution confirms that the KPZ equation describes the interface motion in the regime of weak driving force. Within this regime the KPZ equation details how the long time asymptotics is approached. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.1911;Kramers escape driven by fractional Brownian motion; Oleksii Yu. Sliusarenko,  Vsevolod Yu. Gonchar,  Aleksei V. Chechkin,  Igor M. Sokolov,  Ralf Metzler;  We investigate the Kramers escape from a potential well of a test particle driven by fractional Gaussian noise with Hurst exponent 0<H<1. From a numerical analysis we demonstrate the exponential distribution of escape times from the well and analyze in detail the dependence of the mean escape time as function of H and the particle diffusivity D. We observe different behavior for the subdiffusive (antipersistent) and superdiffusive (persistent) domains. In particular we find that the escape becomes increasingly faster for decreasing values of H, consistent with previous findings on the first passage behavior. Approximate analytical calculations are shown to support the numerically observed dependencies. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.2000;Systematic Microcanonical Analyses of Polymer Adsorption Transitions; Monika Möddel,  Wolfhard Janke,  Michael Bachmann;  In detailed microcanonical analyses of densities of states obtained by extensive multicanonical Monte Carlo computer simulations, we investigate the caloric properties of conformational transitions adsorbing polymers experience near attractive substrates. For short chains and strong surface attraction, the microcanonical entropy turns out to be a convex function of energy in the transition regime, indicating that surface-entropic effects are relevant. Albeit known to be a continuous transition in the thermodynamic limit of infinitely long chains, the adsorption transition of nongrafted finite-length polymers thus exhibits a clear signature of a first-order-like transition, with coexisting phases of adsorbed and desorbed conformations. Another remarkable consequence of the convexity of the microcanonical entropy is that the transition is accompanied by a decrease of the microcanonical temperature with increasing energy. Since this is a characteristic physical effect it might not be ignored in analyses of cooperative macrostate transitions in finite systems. ;"Statistical Mechanics (cond-mat.stat-mech); Soft Condensed Matter (cond-mat.soft)"
https://arxiv.org/abs/1002.2026;Ising Spin Glasses on Wheatstone-Bridge Hierarchical Lattices; Octavio D. R. Salmon,  B. T. Agostini,  F. D. Nobre;  Nearest-neighbor-interaction Ising spin glasses are studied on three different hierarchical lattices, all of them belonging to the Wheatstone-Bridge family. It is shown that the spin-glass lower critical dimension in these lattices should be greater than 2.32. Finite-temperature spin-glass phases are found for a lattice of fractal dimension $D \approx 3.58$ (whose unit cell is obtained from a simple construction of a part of the cubic lattice), as well as for a lattice of fractal dimension close to five. ;"Statistical Mechanics (cond-mat.stat-mech); Disordered Systems and Neural Networks (cond-mat.dis-nn)"
https://arxiv.org/abs/1002.2170;Minimal model of a heat engine: An information theory approach; Yun Zhou,  Dvira Segal;  We construct a generic model for a heat engine using information theory concepts, attributing irreversible energy dissipation to the information transmission channels. Using several forms for the channel capacity, classical and quantum, we demonstrate that our model recovers both the Carnot principle in the reversible limit, and the universal maximum power efficiency expression of nonreversible thermodynamics in the linear response regime. We expect the model to be immensely useful as a testbed for studying fundamental topics in thermodynamics. ;"Statistical Mechanics (cond-mat.stat-mech); Mesoscale and Nanoscale Physics (cond-mat.mes-hall)"
https://arxiv.org/abs/1002.2231;Extending canonical Monte Carlo methods; L. Velazquez,  S. Curilef;  In this work, we discuss the implications of a recently obtained equilibrium fluctuation-dissipation relation on the extension of the available Monte Carlo methods based on the consideration of the Gibbs canonical ensemble to account for the existence of an anomalous regime with negative heat capacities $C<0$. The resulting framework appears as a suitable generalization of the methodology associated with the so-called \textit{dynamical ensemble}, which is applied to the extension of two well-known Monte Carlo methods: the Metropolis importance sample and the Swendsen-Wang clusters algorithm. These Monte Carlo algorithms are employed to study the anomalous thermodynamic behavior of the Potts models with many spin states $q$ defined on a $d$-dimensional hypercubic lattice with periodic boundary conditions, which successfully reduce the exponential divergence of decorrelation time $\tau$ with the increase of the system size $N$ to a weak power-law divergence $\tau\propto N^{\alpha}$ with $\alpha\approx0.2$ for the particular case of the 2D 10-state Potts model. ;Statistical Mechanics (cond-mat.stat-mech)
https://arxiv.org/abs/1002.2234;Extending canonical Monte Carlo methods II; L. Velazquez,  S. Curilef;  Previously, we have presented a methodology to extend canonical Monte Carlo methods inspired on a suitable extension of the canonical fluctuation relation $C=\beta^{2}<\delta E^{2}>$ compatible with negative heat capacities $C<0$. Now, we improve this methodology by introducing a better treatment of finite size effects affecting the precision of a direct determination of the microcanonical caloric curve $\beta (E) =\partial S(E) /\partial E$, as well as a better implementation of MC schemes. We shall show that despite the modifications considered, the extended canonical MC methods possibility an impressive overcome of the so-called \textit{super-critical slowing down} observed close to the region of a temperature driven first-order phase transition. In this case, the dependence of the decorrelation time $\tau$ with the system size $N$ is reduced from an exponential growth to a weak power-law behavior $\tau(N)\propto N^{\alpha}$, which is shown in the particular case of the 2D seven-state Potts model where the exponent $\alpha=0.14-0.18$. ;Statistical Mechanics (cond-mat.stat-mech)
