url;title;authors;abstract;subject
https://arxiv.org/abs/1002.0506;Low magnetic-Prandtl number flow configurations for cold astrophysical  disk models: speculation and analysis; O. M. Umurhan;  Simulations of astrophysical disks in the shearing box that are subject to the magnetorotational instability (MRI) show that activity appears to be reduced as the magnetic Prandtl number (Pm) is lowered. On the other hand, calculations for laboratory experiments show that saturation is achieved through modification of the background shear for Pm << 1. Guided by the results of calculations appropriate for laboratory experiments when Pm is very low, the axisymmetric stability of inviscid disturbances in a shearing box model immersed in a constant vertical background magnetic field is considered under a variety of shear profiles and boundary conditions in order to evaluate the hypothesis that modifications of the shear bring about saturation of the instability. It is found that the emergence and stability of the MRI is sensitive to the boundary conditions adopted. Channel modes do not appear to be stabilized through any modification of the background shear whose average remains Keplerian. However, systems that have non-penetrative boundaries can saturate the MRI through modification of the background shear. Conceptually equating the qualitative results from laboratory experiments to the conditions in a disk may therefore be misleading. ;"Solar and Stellar Astrophysics (astro-ph.SR); Instrumentation and Methods for Astrophysics (astro-ph.IM)"
https://arxiv.org/abs/1002.0514;A precise mass measurement of the intermediate-mass binary pulsar PSR  J1802-2124; Robert D. Ferdman (1,2,3),  Ingrid H. Stairs (3,4,5),  Michael Kramer (6,7),  Maura A. McLaughlin (8,9),  Duncan R. Lorimer (8,9),  David J. Nice (10),  Richard N. Manchester (4),  George Hobbs (4),  Andrew G. Lyne (7),  Fernando Camilo (11),  Andrea Possenti (12),  Paul B. Demorest (13),  Ismael Cognard (1,2),  Gregory Desvignes (1,2),  Gilles Theureau (1,2,14),  Andrew Faulkner (7),  Donald C. Backer (15) ((1) Nancay Observatory, France, (2) LPC2E/CNRS Orleans, France, (3) Univeristy of British Columbia, Canada, (4) ATNF, Australia, (5) Swinburne University, Australia, (6) MPIfR, Germany, (7) University of Manchester, UK, (8) West Virginia University, USA, (9) NRAO Green Bank, USA, (10) Bryn Mawr College, USA, (11) Columbia University, USA, (12) INAF/Cagliari, Italy, (13) NRAO Charlottesville, USA, (14) GEPI/CNRS, France, (15) UC Berkeley, USA);  PSR J1802-2124 is a 12.6-ms pulsar in a 16.8-hour binary orbit with a relatively massive white dwarf (WD) companion. These properties make it a member of the intermediate-mass class of binary pulsar (IMBP) systems. We have been timing this pulsar since its discovery in 2002. Concentrated observations at the Green Bank Telescope, augmented with data from the Parkes and Nancay observatories, have allowed us to determine the general relativistic Shapiro delay. This has yielded pulsar and white dwarf mass measurements of 1.24(11) and 0.78(4) solar masses (68% confidence), respectively. The low mass of the pulsar, the high mass of the WD companion, the short orbital period, and the pulsar spin period may be explained by the system having gone through a common-envelope phase in its evolution. We argue that selection effects may contribute to the relatively small number of known IMBPs. ;"Solar and Stellar Astrophysics (astro-ph.SR); High Energy Astrophysical Phenomena (astro-ph.HE)"
https://arxiv.org/abs/1002.0546;Some comments on the paper by Vink et al. 2009 (A&A, 505, 743 or  arXiv:0909.0888); Y. Naze,  G. Rauw (ULg);  In a recent paper, Vink et al. analyzed some spectropolarimetry data of O-type stars. Here we comment on our disagreement with some points presented in this paper, with the hope of helping to fully grasp the scientific implication of these measurements. ;Solar and Stellar Astrophysics (astro-ph.SR)
https://arxiv.org/abs/1002.0596;X-Ray Studies of Supernova Remnants: A Different View of Supernova  Explosions; Carles Badenes;  The unprecedented spatial and spectral resolutions of Chandra have revolutionized our view of the X-ray emission from supernova remnants. The excellent data sets accumulated on young, ejecta dominated objects like Cas A or Tycho present a unique opportunity to study at the same time the chemical and physical structure of the explosion debris and the characteristics of the circumstellar medium sculpted by the progenitor before the explosion. Supernova remnants can thus put strong constraints on fundamental aspects of both supernova explosion physics and stellar evolution scenarios for supernova progenitors. This view of the supernova phenomenon is completely independent of, and complementary to, the study of distant extragalactic supernovae at optical wavelengths. The calibration of these two techniques has recently become possible thanks to the detection and spectroscopic follow-up of supernova light echoes. In this paper, I will review the most relevant results on supernova remnants obtained during the first decade of Chandra, and the impact that these results have had on open issues in supernova research. ;"Solar and Stellar Astrophysics (astro-ph.SR); Cosmology and Nongalactic Astrophysics (astro-ph.CO)"
https://arxiv.org/abs/1002.0635;The Diversity of Massive Star Outbursts I: Observations of SN 2009ip,  UGC 2773 OT2009-1, and Their Progenitors; Ryan J. Foley,  Edo Berger,  Ori Fox,  Emily M. Levesque,  Peter J. Challis,  Inese I. Ivans,  James E. Rhoads,  Alicia M. Soderberg;"  Despite both being outbursts of luminous blue variables (LBVs), SN 2009ip and UGC 2773 OT2009-1 have very different progenitors, spectra, circumstellar environments, and possibly physical mechanisms that generated the outbursts. From pre-eruption HST images, we determine that SN 2009ip and UGC 2773 OT2009-1 have initial masses of >60 and >25 M_sun, respectively. Optical spectroscopy shows that at peak SN 2009ip had a 10,000 K photosphere and its spectrum was dominated by narrow H Balmer emission, similar to classical LBV giant outbursts, also known as ""supernova impostors."" The spectra of UGC 2773 OT2009-1, which also have narrow H alpha emission, are dominated by a forest of absorption lines, similar to an F-type supergiant. Blueshifted absorption lines corresponding to ejecta at a velocity of 2000 - 7000 km/s are present in later spectra of SN 2009ip -- an unprecedented observation for LBV outbursts, indicating that the event was the result of a supersonic explosion, rather than a subsonic outburst. The velocity of the absorption lines increases between two epochs, suggesting that there were two explosions in rapid succession. A rapid fading and rebrightening event concurrent with the onset of the high-velocity absorption lines is consistent with the double-explosion model. A near-infrared excess is present in the spectra and photometry of UGC 2773 OT2009-1 that is consistent with ~2100 K dust emission. We compare the properties of these two events and place them in the context of other known massive star outbursts such as eta Car, NGC 300 OT2008-1, and SN 2008S. This qualitative analysis suggests that massive star outbursts have many physical differences which can manifest as the different observables seen in these two interesting objects. ";"Solar and Stellar Astrophysics (astro-ph.SR); Cosmology and Nongalactic Astrophysics (astro-ph.CO)"
https://arxiv.org/abs/1002.0642;Protoneutron stars in the Brueckner-Hartree-Fock approach and  finite-temperature kaon condensation; A. Li,  X. R. Zhou,  G. F. Burgio,  H.-J. Schulze;  We study the properties of hot neutrino-trapped beta-stable stellar matter using an equation of state of nuclear matter within the Brueckner-Hartree-Fock approach including three-body forces, combined with a standard chiral model for kaon condensation at finite temperature. The properties of (proto)neutron stars are then investigated within this framework. ;"Solar and Stellar Astrophysics (astro-ph.SR); Nuclear Theory (nucl-th)"
https://arxiv.org/abs/1002.0645;ULAS J141623.94+134836.3: a Blue T Dwarf Companion to a Blue L Dwarf; Adam J. Burgasser (UCSD/MIT),  Dagny L. Looper (U. Hawaii),  John T. Rayner (U. Hawaii);  We confirm the substellar nature of ULAS J141623.94+134836.3, a common proper motion companion to the blue L dwarf SDSS J141624.08+134826.7 identified by Burningham et al. and Scholz. Low-resolution 0.8-2.4 micron spectroscopy obtained with IRTF/SpeX shows strong H2O and CH4 absorption bands, consistent with a T7.5 spectral type, and we see possible indications of NH3 absorption in the 1.0-1.3 micron region. More importantly, the spectrum of ULAS J1416+1348 shows a broadened Y-band peak and highly suppressed K-band flux, both indicative of high surface gravity and/or subsolar metallicity. These traits are verified through spectral model fits, from which we derive atmospheric parameters Teff = 650+/-60 K, log g = 5.2+/-0.4 cgs, [M/H] <= -0.3 and Kzz = 10^4 cm^2/s, the temperature being significantly warmer than that estimated by Burningham et al. These fits also indicate a model-dependent spectroscopic distance of 10.6(+3.0,-2.8) pc for ULAS J1416+1348, formally consistent with the 7.9+/-1.7 pc astrometric distance for SDSS J1416+1348 from Scholz. The common peculiarities of these two co-spatial, co-moving sources suggest that their unusual blue colors - and those of other blue L and T dwarfs in general - arise from age or metallicity, rather than cloud properties alone. ;Solar and Stellar Astrophysics (astro-ph.SR)
https://arxiv.org/abs/1002.0707;The eclipsing, double-lined, Of supergiant binary Cyg OB2-B17; V. E. Stroud,  J. S. Clark,  I. Negueruela,  P. Roche,  A. J. Norton,  F. Vilardell;  Massive, eclipsing, double-lined, spectroscopic binaries are not common but are necessary to understand the evolution of massive stars as they are the only direct way to determine stellar masses. They are also the progenitors of energetic phenomena such as X-ray binaries and gamma-ray bursts. We present a photometric and spectroscopic analysis of the candidate binary system Cyg OB2-B17 to show that it is indeed a massive evolved binary. We utilise V band and white-light photometry to obtain a light curve and period of the system, and spectra at different resolutions to calculate preliminary orbital parameters and spectral classes for the components. Our results suggest that B17 is an eclipsing, double-lined, spectroscopic binary with a period of 4.0217+/-0.0004 days, with two massive evolved components with preliminary classifications of O7 and O9 supergiants. The radial velocity and light curves are consistent with a massive binary containing components with similar luminosities, and in turn with the preliminary spectral types and age of the association. ;Solar and Stellar Astrophysics (astro-ph.SR)
https://arxiv.org/abs/1002.0741;Astrophysical S-factors for fusion reactions involving C, O, Ne and Mg  isotopes; M. Beard (JINA),  A. V. Afanasjev (Mississippi SU),  L. C. Chamon (Sao Paulo U.),  L. R. Gasques (Lisbon U.),  M. Wiescher (JINA),  D. G. Yakovlev (Ioffe Inst.);  Using the Sao Paulo potential and the barrier penetration formalism we have calculated the astrophysical factor S(E) for 946 fusion reactions involving stable and neutron-rich isotopes of C, O, Ne, and Mg for center-of-mass energies E varying from 2 MeV to 18-30 MeV (covering the range below and above the Coulomb barrier). We have parameterized the energy dependence S(E) by an accurate universal 9-parameter analytic expression and present tables of fit parameters for all the reactions. We also discuss the reduced 3-parameter version of our fit which is highly accurate at energies below the Coulomb barrier, and outline the procedure for calculating the reaction rates. The results can be easily converted to thermonuclear or pycnonuclear reaction rates to simulate various nuclear burning phenomena, in particular, stellar burning at high temperatures and nucleosynthesis in high density environments. ;"Solar and Stellar Astrophysics (astro-ph.SR); Nuclear Theory (nucl-th)"
https://arxiv.org/abs/1002.0872;Nuclear fusion in a dense plasma; R. F. Sawyer;  The standard theory of nuclear fusion rates in a strongly interacting plasma can be (correctly) derived only when the energy release, Q, is large compared to other energies in the problem. We exhibit a result for rates that provides a basis for calculating the finite Q corrections. Crude estimates indicate a significant defect in the conventional results for some regions of high density and strong plasma coupling. We also lay some groundwork for a path integral calculation of the new effects. ;"Solar and Stellar Astrophysics (astro-ph.SR); Nuclear Theory (nucl-th); Plasma Physics (physics.plasm-ph)"
https://arxiv.org/abs/1002.0881;Observational Study of the Multistructured Planetary Nebula NGC 7354; M.E. Contreras,  R. Vázquez,  L.F. Miranda,  L.Olguín,  S. Zavala,  S. Ayala;  We present an observational study of the planetary nebula (PN) NGC 7354 consisting of narrowband Halpha and [NII]6584 imaging as well as low- and high-dispersion long-slit spectroscopy and VLA-D radio continuum. According to our imaging and spectroscopic data, NGC 7354 has four main structures: a quite round outer shell and an elliptical inner shell, a collection of low-excitation bright knots roughly concentrated on the equatorial region of the nebula, and two symmetrical jet-like features, not aligned either with the shells' axes, or with each other. We have obtained physical parameters like electron temperature and electron density as well as ionic and elemental abundances for these different structures. Electron temperature and electron density slightly vary throughout the nebula. The local extinction coefficient c_Hbeta shows an increasing gradient from south to north and a decreasing gradient from east to west consistent with the number of equatorial bright knots present in each direction. Abundance values show slight internal variations but most of them are within the estimated uncertainties. In general, abundance values are in good agreement with the ones expected for PNe. Radio continuum data are consistent with optically thin thermal emission. We have used the interactive three-dimensional modeling tool SHAPE to reproduce the observed morphokinematic structures in NGC 7354 with different geometrical components. Our SHAPE model is in very good agreement with our imaging and spectroscopic observations. Finally, after modeling NGC 7354 with SHAPE, we suggest a possible scenario for the formation of the nebula. ;Solar and Stellar Astrophysics (astro-ph.SR)
https://arxiv.org/abs/1002.1117;Numerical Simulation of Excitation and Propagation of Helioseismic MHD  Waves in Magnetostatic Models of Sunspots; K. Parchevsky,  A. Kosovichev,  E. Khomenko,  V. Olshevsky,  M. Collados;"  We present comparison of numerical simulations of propagation of MHD waves,excited by subphotospheric perturbations, in two different (""deep"" and ""shallow"") magnetostatic models of the sunspots. The ""deep"" sunspot model distorts both the shape of the wavefront and its amplitude stronger than the ""shallow"" model. For both sunspot models, the surface gravity waves (f-mode) are affected by the sunspots stronger than the acoustic p-modes. The wave amplitude inside the sunspot depends on the photospheric strength of the magnetic field and the distance of the source from the sunspot axis. For the source located at 9 Mm from the center of the sunspot, the wave amplitude increases when the wavefront passes through the central part of the sunspot. For the source distance of 12 Mm, the wave amplitude inside the sunspot is always smaller than outside. For the same source distance from the sunspot center but for the models with different strength of the magnetic field, the wave amplitude inside the sunspot increases with the strength of the magnetic field. The simulations show that unlike the case of the uniform inclined background magnetic field, the p- and f-mode waves are not spatially separated inside the sunspot where the magnetic field is strongly non-uniform. These properties have to be taken into account for interpretation of observations of MHD waves traveling through sunspot regions. ";Solar and Stellar Astrophysics (astro-ph.SR)
https://arxiv.org/abs/1002.1145;A unified solution for the orbit and light-time effect in the V505 Sgr  system; M. Broz,  P. Mayer,  T. Pribulla,  P. Zasche,  D. Vokrouhlicky,  R. Uhlar;  The multiple system V505 Sagittarii is composed of at least three stars: a compact eclipsing pair and a distant component, which orbit is measured directly using speckle interferometry. In order to explain the observed orbit of the third body in V505 Sagittarii and also other observable quantities, namely the minima timings of the eclipsing binary and two different radial velocities in the spectrum, we thoroughly test a fourth-body hypothesis - a perturbation by a dim, yet-unobserved object. We use an N-body numerical integrator to simulate future and past orbital evolution of 3 or 4 components in this system. We construct a suitable chi^2 metric from all available speckle-interferometry, minima-timings and radial-velocity data and we scan a part of a parameter space to get at least some of allowed solutions. In principle, we are able to explain all observable quantities by a presence of a fourth body, but the resulting likelihood of this hypothesis is very low. We also discuss other theoretical explanations of the minima timings variations. Further observations of the minima timings during the next decade or high-resolution spectroscopic data can significantly constrain the model. ;Solar and Stellar Astrophysics (astro-ph.SR)
https://arxiv.org/abs/1002.1197;The SUMER Lyman-alpha line profile in quiescent prominences; W. Curdt,  H. Tian,  L. Teriaca,  U. Schühle;  Aims: Out of a novel observing technique, we publish for the first time, SoHO-SUMER observations of the true spectral line profile of hydrogen Lyman-alpha in quiescent prominences. With SoHO not being in Earth orbit, our high-quality data set is free from geocoronal absorption. We study the line profile and compare it with earlier observations of the higher Lyman lines and recent model predictions. Methods: We applied the reduced-aperture observing mode to two prominence targets and started a statistical analysis of the line profiles in both data sets. In particular, we investigated the shape of the profile, the radiance distribution and the line shape-to-radiance interrelation. We also compare Ly-a data to co-temporal 1206 Si III data. Results: We find that the average profile of Ly-a has a blue-peak dominance and is more reversed, if the line-of-sight is perpendicular to the field lines. The contrast of Ly-a prominence emission rasters is very low and the radiance distribution differs from the log-normal distribution of the disk. Features seen in the Si III line are not always co-spatial with Ly-a emission. Conclusions: Our empirical results support recent multi-thread models, which predict that asymmetries and depths of the self-reversal depend on the orientation of the prominence axis relative to the line-of-sight. ;Solar and Stellar Astrophysics (astro-ph.SR)
https://arxiv.org/abs/1002.1246;Tidal effects on brown dwarfs: Application to the eclipsing binary  2MASSJ05352184-0546085 - The anomalous temperature reversal in the context of  tidal heating; René Heller (1),  Brian Jackson (2),  Rory Barnes (3) (4),  Richard Greenberg (2),  Derek Homeier (5) ((1) University of Hamburg (Hamburger Sternwarte), (2) University of Arizona (LPL Tucson), (3) University of Washington (Dept. of Astronomy, Seattle), (4) Virtual Planetary Laboratory, NASA, (5) University of Göttingen (Institut für Astrophysik));  2MASSJ05352184-0546085 (2M0535-05) is the only known eclipsing brown dwarf (BD) binary, and so may serve as an important benchmark for models of BD formation and evolution. However, theoretical predictions of the system's properties seem inconsistent with observations: i. The more massive (primary) component is observed to be cooler than the less massive (secondary) one. ii. The secondary is more luminous (by roughly 10^{24} W) than expected. We study the impact of tidal heating to the energy budget of both components. We also compare various plausible tidal models to determine a range of predicted properties. We apply two versions of two different, well-known models for tidal interaction, respectively, (i.) the 'constant-phase-lag' model and (ii.) the 'constant-time-lag' model, and incorporate the predicted tidal heating into a model of BD structure. We find that the contribution of heat from tides in 2M0535-05 alone may only be large enough to account for the discrepancies between observation and theory in an unlikely region of the parameter space. The tidal quality factor of BDs, Q_{BD}, would have to be 10^{3.5} and the secondary needs a spin-orbit misalignment greater than 50 degrees. However, tidal synchronization time scales for 2M0535-05 restrict the tidal dissipation function Q_{BD} to values greater than 10^{4.5} and rule out intense tidal heating in 2M0535-05. We provide the first constraint on Q_{BD}. Tidal heating alone is unlikely to be responsible for the surprising temperature reversal within 2M0535-05. But an evolutionary embedment of tidal effects and a coupled treatment with the structural evolution of the BDs is necessary to corroborate or refute this result. ;"Solar and Stellar Astrophysics (astro-ph.SR); Earth and Planetary Astrophysics (astro-ph.EP)"
https://arxiv.org/abs/1002.1348;Is Dust Forming on the Red Giant Branch in 47 Tuc?; M. L. Boyer,  J. Th. van Loon,  I. McDonald,  K. D. Gordon,  B. Babler,  M. Block,  S. Bracker,  C. Engelbracht,  J. Hora,  R. Indebetouw,  M. Meade,  M. Meixner,  K. Misselt,  M. Sewilo,  B. Shiao,  B. Whitney;  Using Spitzer IRAC observations from the SAGE-SMC Legacy program and archived Spitzer IRAC data, we investigate dust production in 47 Tuc, a nearby massive Galactic globular cluster. A previous study detected infrared excess, indicative of circumstellar dust, in a large population of stars in 47 Tuc, spanning the entire Red Giant Branch (RGB). We show that those results suffered from effects caused by stellar blending and imaging artifacts and that it is likely that no stars below about 1 mag from the tip of the RGB are producing dust. The only stars that appear to harbor dust are variable stars, which are also the coolest and most luminous stars in the cluster. ;Solar and Stellar Astrophysics (astro-ph.SR)
