url;title;authors;abstract;subject
https://arxiv.org/abs/1103.0379;Near-tropical subsurface ice on Mars; Mathieu Vincendon,  John Mustard,  François Forget,  Mikhail Kreslavsky,  Aymeric Spiga,  Scott Murchie,  Jean-Pierre Bibring;  Near-surface perennial water ice on Mars has been previously inferred down to latitudes of about 45{\deg} and could result from either water vapor diffusion through the regolith under current conditions or previous ice ages precipitations. In this paper we show that at latitudes as low as 25{\deg} in the southern hemisphere buried water ice in the shallow (< 1 m) subsurface is required to explain the observed surface distribution of seasonal CO2 frost on pole facing slopes. This result shows that possible remnants of the last ice age, as well as water that will be needed for the future exploration of Mars, are accessible significantly closer to the equator than previously thought, where mild conditions for both robotic and human exploration lie. ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.0384;Recovery of surface reflectance spectra and evaluation of the optical  depth of aerosols in the near-IR using a Monte-Carlo approach: Application to  the OMEGA observations of high latitude regions of Mars; Mathieu Vincendon,  Yves Langevin,  François Poulet,  Jean-Pierre Bibring,  Brigitte Gondet;  We present a model of radiative transfer through atmospheric particles based on Monte Carlo methods. This model can be used to analyze and remove the contribution of aerosols in remote sensing observations. We have developed a method to quantify the contribution of atmospheric dust in near-IR spectra of the Martian surface obtained by the OMEGA imaging spectrometer on board Mars Express. Using observations in the nadir pointing mode with significant differences in solar incidence angles, we can infer the optical depth of atmospheric dust, and we can retrieve the surface reflectance spectra free of aerosol contribution. Martian airborne dust properties are discussed and constrained from previous studies and OMEGA data. We have tested our method on a region at 90{\deg}E and 77{\deg}N extensively covered by OMEGA, where significant variations of the albedo of ice patches in the visible have been reported. The consistency between reflectance spectra of ice-covered and ice-free regions recovered at different incidence angles validates our approach. The optical depth of aerosols varies by a factor 3 in this region during the summer of Martian year 27. The observed brightening of ice patches does not result from frost deposition but from a decrease in the dust contamination of surface ice and (to a lower extent) from a decrease in the optical thickness of atmospheric dust. Our Monte Carlo-based model can be applied to recover the spectral reflectance characteristics of the surface from OMEGA spectral imaging data when the optical thickness of aerosols can be evaluated. It could prove useful for processing image cubes from the Compact Reconnaissance Imaging Spectrometer for Mars (CRISM) on board the Mars Reconnaissance Orbiter (MRO). ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.0421;Astrometric and Photometric Investigations of 2009 WZ104 Near Earth  Asteroid; S.V. Karashevich,  A.V. Devyatkin,  I.A. Vereshchagina,  V.N. Lyvov,  S.D. Tsekmeister;  The 2009 WZ104 asteroid was discovered with 68-cm Schmidt Catalina Sky Survey telescope of Mount Lemmon Observatory in Arizona (USA) in 25 of November 2009. The observations of the new object were confirmed with 60-cm reflector of Schiaparelli observatory (Italy) and 35-cm Schmidt - Cassegrain telescope of Alter Saltzberg observatory (Vienna, Austria). The asteroid was attributed as potentially hazardous near Earth asteroid. The minimal orbit intersection distance is 0.0304 a.e. The observations of the 2009 WZ104 asteroid were continued with MTM-500M 50-cm meniscus telescope and ZA-320M 32-cm mirror astrograph of Pulkovo observatory (Russia) since late 2009. The observations were made in the framework of NEOs investigation program. The following tasks were established for the investigation: to get astrometric and photometric (in BVRI bands) series of observations, to improve the asteroid orbit on the base of the observational data, to determine its taxonomic class and absolute magnitude, to investigate the dynamics of its rotation, to estimate its physical parameters. The asteroid was attributed to Aten group among NEAs. ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.0427;The Physics of Protoplanetesimal Dust Agglomerates. Vi. Erosion of Large  Aggregates as a Source of Micrometer-Sized Particles; Rainer Schräpler,  Jürgen Blum;  Observed protoplanetary disks consist of a large amount of micrometer-sized particles. Dullemond and Dominik (2005) pointed out for the first time the difficulty in explaining the strong mid-IR excess of classical T-Tauri stars without any dust-retention mechanisms. Because high relative velocities in between micrometer-sized and macroscopic particles exist in protoplanetary disks, we present experimental results on the erosion of macroscopic agglomerates consisting of micrometer-sized spherical particles via the impact of micrometer-sized particles. We find that after an initial phase, in which an impacting particle erodes up to 10 particles of an agglomerate, the impacting particles compress the agglomerate's surface, which partly passivates the agglomerates against erosion. Due to this effect the erosion halts within our error bars for impact velocities up to ~30 m/s. For larger velocities, the erosion is reduced by an order of magnitude. This outcome is explained and confirmed by a numerical model. In a next step we build an analytical disk model and implement the experimentally found erosive effect. The model shows that erosion is a strong source of micrometer-sized particles in a protoplanetary disk. Finally we use the stationary solution of this model to explain the amount of micrometer-sized particles in observational infrared data of Furlan et al. (2006). ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.0593;Dust in Comet C/2007 N3 (Lulin); Charles E. Woodward,  Terry Jay Jones,  Bailey Brown,  Erin Lee Ryan,  Megan Krejny,  Ludmilla Kolokolova,  Michael S. Kelley,  David E. Harker,  Michael L. Sitko;  We report optical imaging, optical and near-infrared polarimetry, and Spitzer mid-infrared spectroscopy of comet C/2007 N3 (Lulin). Polarimetric observations were obtained in R (0.676 micron) at phase angles from 0.44 degrees to 21 degrees with simultaneous observations in H (1.65 micron) at 4.0 degrees, exploring the negative branch in polarization. Comet C/2007 N3 (Lulin) shows typical negative polarization in the optical as well as a similar negative branch near-infrared wavelengths. The 10 micron silicate feature is only weakly in emission and according to our thermal models, is consistent with emission from a mixture of silicate and carbon material. We argue that large, low-porosity (akin to Ballistic Particle Cluster Aggregates) rather absorbing aggregate dust particles best explain both the polarimetric and the mid-infrared spectral energy distribution. ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.0724;Albedos of Small Hilda Group Asteroids as Revealed by Spitzer; Erin Lee Ryan,  Charles E. Woodward;"  We present thermal 24 $\mu$m observations from the \textit{Spitzer Space Telescope} of 62 Hilda asteroid group members with diameters ranging from 3 to 12 kilometers. Measurements of the thermal emission when combined with reported absolute magnitudes allow us to constrain the albedo and diameter of each object. From our \textit{Spitzer} sample, we find the mean geometric albedo, $p_{V} =$ 0.07 $\pm$ 0.05 for small (D $<$ 10 km) Hilda group asteroids. This value of $p_{V}$ is greater than and spans a larger range in albedo space than the mean albedo of large (D $\gtrsim$ 10 km) Hilda group asteroids which is $p_{V} =$ 0.04 $\pm$ 0.01. Though this difference may be attributed to space weathering, the small Hilda group population reportedly displays greater taxonomic range from C-, D- and X-type whose albedo distributions are commensurate with the range of determined albedos. We discuss the derived Hilda size-frequency distribution, color-color space, and geometric albedo for our survey sample in the context of the expected migration induced ""seeding"" of the Hilda asteroid group with outer solar system proto-planetesimals as outlined in the ""Nice"" formalism. ";Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.0775;The Impact of the Convective Blueshift Effect on Spectroscopic Planetary  Transits; Avi Shporer,  Tim Brown (LCOGT/UCSB);  We present here a small anomalous radial velocity (RV) signal expected to be present in RV curves measured during planetary transits. This signal is induced by the convective blueshift (CB) effect --- a net blueshift emanating from the stellar surface, resulting from a larger contribution of rising hot and bright gas relative to the colder and darker sinking gas. Since the CB radial component varies across the stellar surface, the light blocked by the planet during a transit will have a varying RV component, resulting in a small shift of the measured RVs. The CB-induced anomalous RV curve is different than, and independent of, the well known Rossiter-McLaughlin (RM) effect, where the latter is used for determining the sky-projected angle between the host star rotation axis and the planet's orbital angular momentum axis. The observed RV curve is the sum of the CB and RM signals, and they are both superposed on the orbital Keplerian curve. If not accounted for, the presence of the CB RV signal in the spectroscopic transit RV curve may bias the estimate of the spin-orbit angle. In addition, future very high precision RVs will allow the use of transiting planets to study the CB of their host stars. ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.0854;Dust aerosols above the south polar cap of Mars as seen by OMEGA; Mathieu Vincendon,  Yves Langevin,  François Poulet,  Jean-Pierre Bibring,  Brigitte Gondet,  Denis Jouglet,  OMEGA Team;  The time evolution of atmospheric dust at high southern latitudes on Mars has been determined using observations of the south seasonal cap acquired in the near infrared (1-2.65 {\mu}m) by OMEGA/Mars Express in 2005. Observations at different solar zenith angles and one EPF sequence demonstrate that the reflectance in the 2.64 {\mu}m saturated absorption band of the surface CO2 ice is mainly due to the light scattered by aerosols above most places of the seasonal cap. We have mapped the total optical depth of dust aerosols in the near-IR above the south seasonal cap of Mars from mid-spring to early summer with a time resolution ranging from one day to one week and a spatial resolution of a few kilometers. The optical depth above the south perennial cap is determined on a longer time range covering southern spring and summer. A constant set of optical properties of dust aerosols is consistent with OMEGA observations during the analyzed period. Strong variations of the optical depth are observed over small horizontal and temporal scales, corresponding in part to moving dust clouds. The late summer peak in dust opacity observed by Opportunity in 2005 propagated to the south pole contrarily to that observed in mid spring. This may be linked to evidence for dust scavenging by water ice-rich clouds circulating at high southern latitudes at this season. ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.1084;La2010: A new orbital solution for the long term motion of the Earth; J. Laskar,  A. Fienga,  M. Gastineau,  H. Manche;  We present here a new solution for the astronomical computation of the orbital motion of the Earth spanning from 0 to -250 Myr. The main improvement with respect to the previous numerical solution La2004 (Laskar et al. 2004) is an improved adjustment of the parameters and initial conditions through a fit over 1 Myr to a special version of the high accurate numerical ephemeris INPOP08 (Fienga et al. 2009). The precession equations have also been entirely revised and are no longer averaged over the orbital motion of the Earth and Moon. This new orbital solution is now valid over more than 50 Myr in the past or in the future with proper phases of the eccentricity variations. Due to chaotic behavior, the precision of the solution decreases rapidly beyond this time span, and we discuss the behavior of various solutions beyond 50 Myr. For paleoclimate calibrations, we provide several different solutions that are all compatible with the most precise planetary ephemeris. We have thus reached the time where geological data are now required to discriminate among planetary orbital solutions beyond 50 Myr. ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.1199;Quantization of Planetary Systems and its Dependency on Stellar Rotation; Jean-Paul Zoghbi;  With the discovery of now more than 500 exoplanets, we present a statistical analysis of the planetary orbital periods and their relationship to the rotation periods of their parent stars. We test whether the structure of planetary orbits, i.e. planetary angular momentum and orbital periods are 'quantized' in integer or half-integer multiples with respect to the parent stars' rotation period. The Solar System is first shown to exhibit quantized planetary orbits that correlate with the Sun's rotation period. The analysis is then expanded over 443 exoplanets to statistically validate this quantization and its association with stellar rotation. The results imply that the exoplanetary orbital periods are highly correlated with the parent star's rotation periods and follow a discrete half-integer relationship with orbital ranks n=0.5, 1.0, 1.5, 2.0, 2.5, etc. The probability of obtaining these results by pure chance is p<0.024. We discuss various mechanisms that could justify this planetary quantization, such as the hybrid gravitational instability models of planet formation, along with possible physical mechanisms such as inner discs magnetospheric truncation, tidal dissipation, and resonance trapping. In conclusion, we statistically demonstrate that a quantized orbital structure should emerge naturally from the formation processes of planetary systems and that this orbital quantization is highly dependent on the parent stars rotation periods. ;"Earth and Planetary Astrophysics (astro-ph.EP); Solar and Stellar Astrophysics (astro-ph.SR)"
https://arxiv.org/abs/1103.1263;Predictions on the core mass of Jupiter and of giant planets in general; Nadine Nettelmann;  More than 80 giant planets are known by mass and radius. Their interior structure in terms of core mass, number of layers, and composition however is still poorly known. An overview is presented about the core mass Mcore and envelope mass of metals MZ in Jupiter as predicted by various equations of state. It is argued that the uncertainty about the true H/He EOS in a pressure regime where the gravitational moments J2 and J4 are most sensitive, i.e. between 0.5 and 4 Mbar, is in part responsible for the broad range Mcore=0-18 Mearth, MZ=0-38 Mearth, and Mcore+MZ=14-38 Mearth currently offered for Jupiter. We then compare the Jupiter models obtained when we only match J2 with the range of solutions for the exoplanet GJ436b, when we match an assumed tidal Love number k2 value. ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.1325;Refining Parameters of the XO-5 Planetary System with High-Precision  Transit Photometry; G.Maciejewski,  M.Seeliger,  Ch.Adam,  St.Raetz,  R.Neuhaeuser;  Studies of transiting extrasolar planets offer an unique opportunity to get to know the internal structure of those worlds. The transiting exoplanet XO-5 b was found to have an anomalously high Safronov number and surface gravity. Our aim was to refine parameters of this intriguing system and search for signs of transit timing variations. We gathered high-precision light curves of two transits of XO-5 b. Assuming three different limb darkening laws, we found the best-fitting model and redetermined parameters of the system, including planet-to-star radius ratio, impact parameter and central time of transits. Error estimates were derived by the prayer bead method and Monte Carlo simulations. Although system's parameters obtained by us were found to agree with previous studies within one sigma, the planet was found to be notable smaller with the radius of 1.03+0.06-0.05 Jupiter radii. Our results confirm the high Safronov number and surface gravity of the planet. With two new mid-transit times, the ephemeris was refined to BJD(TDB)=(2454485.66842 \pm 0.00028) + (4.1877537 \pm 0.000017) E. No significant transit timing variation was detected. ;Earth and Planetary Astrophysics (astro-ph.EP)
https://arxiv.org/abs/1103.1376;Symplectic integrators in the shearing sheet; Hanno Rein,  Scott Tremaine;"  The shearing sheet is a model dynamical system that is used to study the small-scale dynamics of astrophysical disks. Numerical simulations of particle trajectories in the shearing sheet usually employ the leapfrog integrator, but this integrator performs poorly because of velocity-dependent (Coriolis) forces. We describe two new integrators for this purpose; both are symplectic, time-reversible and second-order accurate, and can easily be generalized to higher orders. Moreover, both integrators are exact when there are no small-scale forces such as mutual gravitational forces between disk particles. In numerical experiments these integrators have errors that are often several orders of magnitude smaller than competing methods. The first of our new integrators (SEI) is well-suited for disks in which the typical inter-particle separation is large compared to the particles' Hill radii (e.g., planetary rings), and the second (SEKI) is designed for disks in which the particles are on bound orbits or the separation is smaller than the Hill radius (e.g., irregular satellites of the giant planets). ";"Earth and Planetary Astrophysics (astro-ph.EP); Astrophysics of Galaxies (astro-ph.GA); Instrumentation and Methods for Astrophysics (astro-ph.IM); Numerical Analysis (math.NA)"
https://arxiv.org/abs/1103.1380;Effect of Ambipolar Diffusion on the Non-linear Evolution of  Magnetorotational Instability in Weakly Ionized Disks; Xue-Ning Bai,  James M. Stone (Princeton);  We study the role of ambipolar diffusion (AD) on the non-linear evolution of the MRI in protoplanetary disks using the strong coupling limit, which applies when the electron recombination time is much shorter than the orbital time. The effect of AD in this limit is characterized by the dimensionless number Am, the frequency of which neutral particles collide with ions normalized to the orbital frequency. We perform three-dimensional unstratified shearing-box simulations of the MRI over a wide range of Am as well as different magnetic field strengths and geometries. The saturation level of the MRI turbulence depends on the magnetic geometry and increases with the net magnetic flux. There is an upper limit to the net flux for sustained turbulence, corresponding to the requirement that the most unstable vertical wavelength be less than the disk scale height. Correspondingly, at a given Am, there exists a maximum value of the turbulent stress alpha_max. For Am<1, the largest stress is associated with a field geometry that has both net vertical and toroidal flux. In this case, we confirm the results of linear analyses that show the fastest growing mode has a non-zero radial wave number with growth rate exceeding the pure vertical field case. We find there is a very tight correlation between the turbulent stress (alpha) and the plasma beta=P_gas/P_mag~1/(2alpha) at the saturated state of the MRI turbulence regardless of field geometry, and alpha_max rapidly decreases with decreasing Am. In particular, we quote alpha_max~0.007 for Am=1 and alpha_max~0.0006 for Am=0.1. ;"Earth and Planetary Astrophysics (astro-ph.EP); Solar and Stellar Astrophysics (astro-ph.SR)"
