url;title;authors;abstract;subject
https://arxiv.org/abs/1412.0362;Functions operating on modulation spaces and nonlinear dispersive  equations; Divyang G. Bhimani,  P. K. Ratnakumar;  The aim of this paper is two fold. We show that if a complex function $F$ on $\C$ operates in the modulation spaces $M^{p,1}(\R^n)$ by composition, then $F$ is real analytic on $\R^2 \approx \C$. This answers negatively, the open question posed in [M. Ruzhansky, M. Sugimoto, B. Wang, Modulation Spaces and Nonlinear Evolution Equations, arXiv:1203.4651], regarding the general power type nonlinearity of the form $|u|^\alpha u$. We also characterise the functions that operate in the modulation space $M^{1,1}(\R^n)$. The local well-posedness of the NLS, NLW and NLKG equations for the `real entire' nonlinearities are also studied in some weighted modulation spaces $M^{p,q}_s(\R^n)$. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0475;Stability results for logarithmic Sobolev and Gagliardo-Nirenberg  inequalities; Jean Dolbeault (CEREMADE),  Giuseppe Toscani;  This paper is devoted to improvements of functional inequalities based on scalings and written in terms of relative entropies. When scales are taken into account and second moments fixed accordingly, deficit functionals provide explicit stability measurements, i.e., bound with explicit constants distances to the manifold of optimal functions. Various results are obtained for the Gaussian logarithmic Sobolev inequality and its Euclidean counterpart, for the Gaussian generalized Poincar{\'e} inequalities and for the Gagliardo-Nirenberg inequalities. As a consequence, faster convergence rates in diffusion equations (fast diffusion, Ornstein-Uhlenbeck and porous medium equations) are obtained. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0495;Elliptic problems in the sense of B. Lawruk on two-sided refined scales  of spaces; Iryna S. Chepurukhina,  Aleksandr A. Murach;"  We investigate elliptic boundary-value problems with additional unknown functions on the boundary of a Euclidean domain. These problems were introduced by Lawruk. We prove that the operator corresponding to such a problem is bounded and Fredholm on two-sided refined scales built on the base of the isotropic H\""ormander inner product spaces. The regularity of the distributions forming these spaces are characterized by a real number and an arbitrary function that varies slowly at infinity in the sense of Karamata. For the generalized solutions to the problem, we prove theorems on a priori estimates and local regularity in these scales. As applications, we find new sufficient conditions under which the solutions have continuous classical derivatives of a prescribed order. ";Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0498;Asymptotic Behavior of Solution to the Incompressible Nematic Liquid  Crystal Flows in R^3; Jincheng Gao,  Qiang Tao,  Zheng-an Yao;  In this paper, we investigate the Cauchy problem for the incompressible nematic liquid crystal flows in three-dimensional whole space. First of all, we establish the global existence of solution by energy method under assumption of small initial data. Furthermore, the time decay rates of velocity and director are built when the initial data belongs to $L^1(\mathbb{R}^3)$ additionally. Finally, one also constructs the time convergence rates for the mixed space-time derivatives of velocity and director. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0576;Diffraction by an impedance strip I. Reducing diffraction problem to  Riemann-Hilbert problems; Andrey V. Shanin,  Andrey I. Korolkov;  A 2D problem of acoustic wave scattering by a segment bearing impedance boundary conditions is considered. In the current paper (the first part of a series of two) some preliminary steps are made, namely, the diffraction problem is reduced to two matrix Riemann-Hilbert problems with exponential growth of unknown functions (for the symmetrical part and for the antisymmetrical part). For this, the Wiener--Hopf problems are formulated, they are reduced to auxiliary functional problems by applying the embedding formula, and finally the Riemann-Hilbert problems are formulated by applying the Hurd's method. In the second part the Riemann-Hilbert problems will be solved by a novel method of OE-equation. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0582;Diffraction by an impedance strip II. Solving Riemann-Hilbert problems  by OE-equation method; Andrey V. Shanin,  Andrey I. Korolkov;  The current paper is the second part of a series of two papers dedicated to 2D problem of diffraction of acoustic waves by a segment bearing impedance boundary conditions. In the first part some preliminary steps were made, namely, the problem was reduced to two matrix Riemann-Hilbert problem. Here the Riemann-Hilbert problems are solved with the help of a novel method of OE-equations. Each Riemann-Hilbert problem is embedded into a family of similar problems with the same coefficient and growth condition, but with some other cuts. The family is indexed by an artificial parameter. It is proven that the dependence of the solution on this parameter can be described by a simple ordinary differential equation (ODE1). The boundary conditions for this equation are known and the inverse problem of reconstruction of the coefficient of ODE1 from the boundary conditions is formulated. This problem is called the OE-equation. The OE-equation is solved by a simple numerical algorithm. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0602;Study of a degenerate reaction-diffusion system arising in particle  dynamics with aggregation effects; Philippe Grillot (MAPMO),  Simona Mancini (MAPMO),  Michèle Grillot (MAPMO);  In this paper we are interested in a degenerate parabolic system of reaction-diffusion equations arising in biology when studying cell adhesion at the protein level. In this modeling the unknown is the couple of the distribution laws of the freely diffusing proteins and of the fixed ones. Under sufficient conditions on the aggregation and unbinding probabilities, we prove the existence of solution of the considered system, as well as their positivity, boundedness and uniqueness. Moreover, we discuss the stability of the equilibrium solution. Finally, we show that the simpler and particular choice of an affine aggregation function and of a constant unbinding probability do not lead to pattern formation as expected in the application. These analytical results are also supported by some numerical simulation. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0608;Rigidity results with applications to best constants and symmetry of  Caffarelli-Kohn-Nirenberg and logarithmic Hardy inequalities; Jean Dolbeault (CEREMADE),  Maria J. Esteban (CEREMADE),  Stathis Filippas,  Achiles Tertikas;  We take advantage of a rigidity result for the equation satisfied by an extremal function associated with a special case of the Caffarelli-Kohn-Nirenberg inequalities to get a symmetry result for a larger set of inequali-ties. The main ingredient is a reparametrization of the solutions to the Euler-Lagrange equations and estimates based on the rigidity result. The symmetry results cover a range of parameters which go well beyond the one that can be achieved by symmetrization methods or comparison techniques so far. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0651;Evolution Differential Equations in Fréchet Space with Schauder Basis; Oleg Zubelevich;  We consider evolution differential equations in Fr\'echet spaces that possess unconditional Schauder basis and construct a version of the majorant functions method to obtain existence theorems for Cauchy problems. Applications to PDE and ODE have been considered. ;"Analysis of PDEs (math.AP); Functional Analysis (math.FA)"
https://arxiv.org/abs/1412.0720;A note on the stability of the Cheeger constant of $N$-gons; Marco Caroccia,  Robin Neumayer;  The regular $N$-gon provides the minimal Cheeger constant in the class of all $N$-gons with fixed volume. This result is due to a work of Bucur and Fragal\`a in 2014. In this note, we address the stability of their result in terms of the $L^1$ distance between sets. Furthermore, we provide a stability inequality in terms of the Hausdorff distance between the boundaries of sets in the class of polygons having uniformly bounded diameter. Finally, we show that our results are sharp, both in the exponent of decay and in the notion of distance between sets. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0731;Asymptotic behavior for a one-dimensional nonlocal diffusion equation in  exterior domains; Carmen Cortázar,  Manuel Elgueta,  Fernando Quirós,  Noemi Wolanski;  We study the long time behavior of solutions to the nonlocal diffusion equation $\partial_t u=J*u-u$ in an exterior one-dimensional domain, with zero Dirichlet data on the complement. In the far field scale, $\xi_1\le|x|t^{-1/2}\le\xi_2$, $\xi_1,\xi_2>0$, this behavior is given by a multiple of the dipole solution for the local heat equation with a diffusivity determined by $J$. However, the proportionality constant is not the same on $\mathbb{R}_+$ and $\mathbb{R}_-$: it is given by the asymptotic first momentum of the solution on the corresponding half line, which can be computed in terms of the initial data. In the near field scale, $|x|\le t^{1/2}h(t)$, $\lim_{t\to\infty}h(t)=0$, the solution scaled by a factor $t^{3/2}/(|x|+1)$ converges to a stationary solution of the problem that behaves as $b^\pm{x}$ as $x\to\pm\infty$. The constants $b^\pm$ are obtained through a matching procedure with the far field limit. In the very far field, $|x|{\ge}t^{1/2} g(t)$, $g(t)\to\infty$, the solution has order $o(t^{-1})$. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0785;Location and size estimation of small rigid bodies using elastic  far-fields; Fadhel Al-Musallam,  Durga Prasad Challa,  Mourad Sini;  We are concerned with the linearized, isotropic and homogeneous elastic scattering problem by (possibly many) small rigid obstacles of arbitrary Lipschitz regular shapes in 3D. Based on the Foldy-Lax approximation, valid under a sufficient condition on the number of the obstacles, the size and the minimum distance between them, we show that any of the two body waves, namely the pressure waves P or the shear waves S, is enough for solving the inverse problem of detecting these scatterers and estimating their sizes. Further, it is also shown that the shear-horizontal part SH or the shear vertical part SV of the shear waves S are also enough for the location detection and the size estimation. Under some extra assumption on the scatterers, as the convexity assumption, we derive finer size estimates as the radius of the largest ball contained in each scatterer and the one of the smallest ball containing it. The two estimates measure, respectively, the thickness and length of each obstacle. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0869;Scattering theory for the Dirac equation on the Schwarzschild-Anti-de  Sitter spacetime; Guillaume Idelon-Riton;  We show asymptotic completeness for linear massive Dirac fields on the Schwarzschild-Anti-de Sitter spacetime. The proof is based on a Mourre estimate. We also construct an asymptotic velocity for this field. ;"Analysis of PDEs (math.AP); General Relativity and Quantum Cosmology (gr-qc); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1412.0907;Persistence versus extinction under a climate change in mixed  environments; Hoang-Hung Vo;  This paper is devoted to the study of the persistence versus extinction of species in the reaction-diffusion equation: \begin{equation} u_t-\Delta u=f(t,x_1-ct,y,u) \quad\quad t>0,\ x\in\Omega,\nonumber \end{equation} where $\Omega$ is of cylindrical type or partially periodic domain, $f$ is of Fisher-KPP type and the scalar $c>0$ is a given forced speed. This type of equation originally comes from a model in population dynamics (see \cite{BDNZ},\cite{PL},\cite{SK}) to study the impact of climate change on the persistence versus extinction of species. From these works, we know that the dynamics is governed by the traveling fronts $u(t,x_1,y)=U(x_1-ct,y)$, thus characterizing the set of traveling fronts plays a major role. In this paper, we first consider a more general model than the model of \cite{BDNZ} in higher dimensional space, where the environment is only assumed to be globally unfavorable with favorable pockets extending to infinity. We consider in two frameworks: the reaction term is time-independent or time-periodic dependent. For the latter, we study the concentration of the species when the environment outside $\Omega$ becomes extremely unfavorable and further prove a symmetry breaking property of the fronts. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0921;Local existence of unique strong solution to non-isothermal model for  incompressible nematic liquid crystals in 3D; Shijin Ding,  Quanrong Li;  In this paper, we consider the non-isothermal model for incompressible flow of nematic liquid crystals in three dimensions and prove the local existence and uniqueness of the strong solution with periodic initial conditions on $ \mathbb{T}^3$ . ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.0978;Convergence to equilibrium of a linearized quantum Boltzmann equation  for bosons at very low temperature; Miguel Escobedo,  Minh-Binh Tran;  We consider an approximation of the linearised equation of the homogeneous Boltzmann equation that describes the distribution of quasiparticles in a dilute gas of bosons at low temperature. The corresponding collision frequency is neither bounded from below nor from above. We prove the existence and uniqueness of solutions satisfying the conservation of energy. We show that these solutions converge to the corresponding stationary state, at an algebraic rate as time tends to infinity. ;"Analysis of PDEs (math.AP); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1412.1160;Regularity of pullback attractors and equilibrium for non-autonomous  stochastic FitzHugh-Nagumo system on unbounded domains; Wenqiang Zhao,  Anhui Gu;  A theory on bi-spatial random attractors developed recently by Li \emph{et al.} is extended to study stochastic Fitzhugh-Nagumo system driven by a non-autonomous term as well as a general multiplicative noise. By using the so-called notions of uniform absorption and uniformly pullback asymptotic compactness, it is showed that every generated random cocycle has a pullback attractor in $L^l(\mathbb{R}^N)\times L^2(\mathbb{R}^N)$ with $l\in(2,p]$, and the family of obtained attractors is upper semi-continuous at any intensity of noise. Moreover, if some additional conditions are added, then the system possesses a unique equilibrium and is attracted by a single point. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1212;The regularity of sonic curves for the two-dimensional Riemann problems  of the nonlinear wave system of Chaplygin gas; Qin Wang,  Kyungwoo Song;  We study the regularity of sonic curves to a two-dimensional Riemann problem for the nonlinear wave system of Chaplygin gas, which is an essential step for the global existence of solutions to the two-dimensional Riemann problems. As a result, we establish the global existence of uniformly smooth solutions in the semi-hyperbolic patches up to the sonic boundary, where the degeneracy of hyperbolicity occurs. Furthermore, we show the C^1 regularity of sonic curves. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1277;Sharp estimates of radial minimizers of p-Laplace equations; Miguel Angel Navarro,  Salvador Villegas;  In this paper we study semi-stable, radially symmetric and decreasing solutions $u\in W^{1,p}(B_1)$ of $-\Delta_p u=g(u)$ in $B_1\setminus\{0\}$, where $B_1$ is the unit ball of $\mathbb{R}^N$, $p>1$, $\Delta_p$ is the $p-$Laplace operator and $g$ is a general locally Lipschitz function. We establish sharp pointwise estimates for such solutions. As an application of these results, we obtain optimal pointwise estimates for the extremal solution and its derivatives (up to order three) of the equation $-\Delta_p u=\lambda f(u)$, posed in $B_1$, with Dirichlet data $u|_{\partial B_1}=0$, where the nonlinearity $f$ is an increasing $C^1$ function with $f(0)>0$ and $\lim_{t\rightarrow+\infty}{\frac{f(t)}{t^{p-1}}}=+\infty.$ In addition, we provide, for $N\geq p+4p/(p-1)$, a large family of semi-stable radially symmetric and decreasing unbounded $W^{1,p}(B_1)$ solutions. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1310;Bifurcation from infinity for an asymptotically linear Schrödinger  equation; Wojciech Kryszewski,  Andrzej Szulkin;"  We consider an asymptotically linear Schr\""odinger equation $-\Delta u + V(x)u = \lambda u + f(x,u), \ x\in R^N$, and show that if $\lambda_0$ is an isolated eigenvalue for the linearization at infinity, then under some additional conditions there exists a sequence $(u_n,\lambda_n)$ of solutions such that $\|u_n\|\to\infty$ and $\lambda_n\to\lambda_0$. Our results extend some recent work by Stuart. We use degree theory if the multiplicity of $\lambda_0$ is odd and Morse theory (or more specifically, Gromoll-Meyer theory) if it is not. ";Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1332;About the barotropic compressible quantum Navier-Stokes equations; M. Gisclon (LAMA),  I. Lacroix-Violet (INRIA Lille - Nord Europe);  In this paper we consider the barotropic compressible quantum Navier-Stokes equations with a linear density dependent viscosity and its limit when the scaled Planck constant vanish. Following recent works on degenerate compressible Navier-Stokes equations, we prove the global existence of weak solutions by the use of a singular pressure close to vacuum. With such singular pressure, we can use the standard definition of global weak solutions which also allows to justify the limit when the scaled Planck constant denoted by $\epsilon$ tends to 0. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1350;Determination of the Spacetime from Local Time Measurements; Matti Lassas,  Lauri Oksanen,  Yang Yang;  We consider an inverse problem for a Lorentzian spacetime $(M,g)$, and show that time measurements, that is, the knowledge of the Lorentzian time separation function on a submanifold $\Sigma\subset M$ determine the $C^\infty$-jet of the metric in the Fermi coordinates associated to $\Sigma$. We use this result to study the global determination of the spacetime $(M,g)$ when it has a real-analytic structure or is stationary and satisfies the Einstein-scalar field equations. In addition to this, we require that $(M,g)$ is geodesically complete modulo scalar curvature singularities. The results are Lorentzian counterparts of extensively studied inverse problems in Riemannian geometry - the determination of the jet of the metric and the boundary rigidity problem. We give also counterexamples in cases when the assumptions are not valid, and discuss inverse problems in general relativity. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1367;Generalized eigenproblem and nonlinear elliptic system with nonlinear  boundary conditions; Alzaki Fadlallah;  We will study solvability of nonlinear second-order elliptic system of partial differential equations with nonlinear boundary conditions. We study the generalized Steklov Robin eigensystem (with possibly matrices weights) in which the spectral parameter is both in the system and on the boundary. We prove the existence of solutions for nonlinear system when both nonlinearities in the differential system and on the boundary interact, in some sense, with the generalized spectrum of Steklov Robin. The method of proof makes use of Leray-Schauder degree. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1387;A partial data result for less regular conductivities in admissible  geometries; Casey Rodriguez;"  We consider the Calder\'on problem with partial data in certain admissible geometries, that is, on compact Riemannian manifolds with boundary which are conformally embedded in a product of the Euclidean line and a simple manifold. We show that measuring the Dirichlet-to-Neumann map on roughly half of the boundary determines a conductivity that has essentially 3/2 derivatives. As a corollary, we strengthen a partial data result due to Kenig, Sj\""ostrand, and Uhlmann. ";Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1388;Profiles for the radial focusing energy-critical wave equation in odd  dimensions; Casey Rodriguez;  In this paper we consider global and non-global radial solutions of the focusing energy--critical wave equation on $\mathbb{R} \times \mathbb{R}^N$ where $N \geq 5$ is odd. We prove that if the solution remains bounded in the energy space as you approach the maximal forward time of existence, then along a sequence of times converging to the maximal forward time of existence, the solution decouples into a sum of dynamically rescaled solitons, a free radiation term, and an error tending to zero in the energy space. If, in addition, we assume a bound on the evolution that rules out formation of multiple solitons, then this decoupling holds for all times approaching the maximal forward time of existence. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1509;Free Boundary Problems in Shock Reflection/Diffraction and Related  Transonic Flow Problems; Gui-Qiang G. Chen,  Mikhail Feldman;  Shock waves are steep wave fronts that are fundamental in nature, especially in high-speed fluid flows. When a shock hits an obstacle, or a flying body meets a shock, shock reflection/diffraction phenomena occur. In this paper, we show how several longstanding shock reflection/diffraction problems can be formulated as free boundary problems, discuss some recent progress in developing mathematical ideas, approaches, and techniques for solving these problems, and present some further open problems in this direction. In particular, these shock problems include von Neumann's problem for shock reflection-diffraction by two-dimensional wedges with concave corner, Lighthill's problem for shock diffraction by two-dimensional wedges with convex corner, and Prandtl-Meyer's problem for supersonic flow impinging onto solid wedges, which are also fundamental in the mathematical theory of multidimensional conservation laws. ;"Analysis of PDEs (math.AP); Mathematical Physics (math-ph)"
https://arxiv.org/abs/1412.1537;Global uniqueness theorems for linear and nonlinear waves; Spyros Alexakis,  Arick Shao;"  We prove a unique continuation from infinity theorem for regular waves of the form $[ \Box + \mathcal{V} (t, x) ]\phi=0$. Under the assumption of no incoming and no outgoing radiation on specific halves of past and future null infinities, we show that the solution must vanish everywhere. The ""no radiation"" assumption is captured in a specific, finite rate of decay which in general depends on the $L^\infty$-profile of the potential $\mathcal{V}$. We show that the result is optimal in many regards. These results are then extended to certain power-law type nonlinear wave equations, where the order of decay one must assume is independent of the size of the nonlinear term. These results are obtained using a new family of global Carleman-type estimates on the exterior of a null cone. A companion paper to this one explores further applications of these new estimates to such nonlinear waves. ";Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1577;On bounded pseudodifferential operators in Wiener spaces; Laurent Amour,  Lisette Jager,  Jean Nourrigat;  We aim at extending the definition of the Weyl calculus to an infinite dimensional setting, by replacing the phase space $ \mathbb{R}^{2n}$ by $B^2$, where $(i,H,B)$ is an abstract Wiener space. A first approach is to generalize the integral definition using the Wigner function. The symbol is then a function defined on $B^2$ and belonging to a $L^1$ space for a gaussian measure, the Weyl operator is defined as a quadratic form on a dense subspace of $L^2(B)$. For example, the symbol can be the stochastic extension on $B^2$, in the sense of L. Gross, of a function $F$ which is continuous and bounded on $H^2$. In the second approach, this function $F$ defined on $H^2$ satisfies differentiability conditions analogous to the finite dimensional ones. One needs to introduce hybrid operators acting as Weyl operators on the variables of finite dimensional subset of $H$ and as Anti-Wick operators on the rest of the variables. The final Weyl operator is then defined as a limit and it is continuous on a $L^2$ space. Under rather weak conditions, it is an extension of the operator defined by the first approach. We give examples of monomial symbols linking this construction to the classical pseudodifferential operators theory and other examples related to other fields or previous works on this subject. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1624;On some linear parabolic PDEs on moving hypersurfaces; Amal Alphonse,  Charles M. Elliott,  Björn Stinner;  We consider existence and uniqueness for several examples of linear parabolic equations formulated on moving hypersurfaces. Specifically, we study in turn a surface heat equation, an equation posed on a bulk domain, a novel coupled bulk-surface system and an equation with a dynamic boundary condition. In order to prove the well-posedness, we make use of an abstract framework presented in a recent work by the authors which dealt with the formulation and well-posedness of linear parabolic equations on arbitrary evolving Hilbert spaces. Here, after recalling all of the necessary concepts and theorems, we show that the abstract framework can applied to the case of evolving (or moving) hypersurfaces, and then we demonstrate the utility of the framework to the aforementioned problems. ;Analysis of PDEs (math.AP)
https://arxiv.org/abs/1412.1626;Small data scattering for semi-relativistic equations with Hartree type  nonlinearity; Sebastian Herr,  Achenef Tesfahun;  We prove that the initial value problem for the equation \[ - i\partial_t u + \sqrt{m^2-\Delta} \, u= (\frac{e^{-\mu_0 |x|}}{|x|} \ast |u|^2)u \ \text{in} \ \mathbb R^{1+3}, \quad m\ge 0, \ \mu_0 >0\] is globally well-posed and the solution scatters to free waves asymptotically as $t \to \pm \infty$ if we start with initial data which is small in $H^s(\mathbb R^{3})$ for $s>\frac12$, and if $m>0$. Moreover, if the initial data is radially symmetric we can improve the above result to $m\ge 0$ and $s>0$, which is almost optimal, in the sense that $L^2(\mathbb R^{3})$ is the critical space for the equation. The main ingredients in the proof are certain endpoint Strichartz estimates, $L^2(\mathbb R^{1+3})$ bilinear estimates for free waves and the application of the $U^p$ and $V^p$ function spaces. ;Analysis of PDEs (math.AP)
